"transactionRecordId","dataSource","externalReference","amountPaise","currencyCode","transactionDate","ingestedAt","rawDescription","rawPayload","matchGroupId"
tx_av1udleidlp,MERCHANT_LEDGER,ORD-P47S53W0,998410,INR,2026-08-18,2026-08-23T00:34:33.048Z,MERCHANT_LEDGER_INVOICE: 9984.1 INR,"{""customerIdentifier"":""cust_I8YJLWL3YA"",""reference"":""ORD-P47S53W0""}",tx_ath6fh3dfk
tx_ktebhp2jx7r,MERCHANT_LEDGER,ORD-IXCAH6K7,3435298,INR,2026-07-24,2026-08-22T20:17:29.048Z,MERCHANT_LEDGER_INVOICE: 34352.98 INR,"{""customerIdentifier"":""cust_29N4RIQNWS"",""reference"":""ORD-IXCAH6K7""}",tx_4hjdwetqx8e
tx_o3iruy8r26,MERCHANT_LEDGER,ORD-EDVZ1GGP,1111943,INR,2026-07-07,2026-08-23T04:42:06.048Z,MERCHANT_LEDGER_INVOICE: 11119.43 INR,"{""customerIdentifier"":""cust_W0YHBT96IP"",""reference"":""ORD-EDVZ1GGP""}",tx_83f0dt6fw6c
tx_2tiw0rdo1dk,MERCHANT_LEDGER,ORD-KIULMZP1,2342442,INR,2026-07-12,2026-08-23T08:42:20.048Z,MERCHANT_LEDGER_INVOICE: 23424.42 INR,"{""customerIdentifier"":""cust_BU29VEKMA8"",""reference"":""ORD-KIULMZP1""}",tx_w0p9pgjfj1o
tx_6iug67tf69a,MERCHANT_LEDGER,ORD-WSSFYITO,3923143,INR,2026-07-06,2026-08-23T16:06:20.048Z,MERCHANT_LEDGER_INVOICE: 39231.43 INR,"{""customerIdentifier"":""cust_T4A8LMVV0Y"",""reference"":""ORD-WSSFYITO""}",tx_hslo5q1zb6k
tx_mdlyboyb8u,MERCHANT_LEDGER,ORD-INPNYN7U,400466,INR,2026-08-10,2026-08-23T16:24:46.048Z,MERCHANT_LEDGER_INVOICE: 4004.66 INR,"{""customerIdentifier"":""cust_VSB5E5WO0S"",""reference"":""ORD-INPNYN7U""}",tx_1il5fyp1evv
tx_s8f9m4ubflj,MERCHANT_LEDGER,ORD-V4T3EVQ5,82297,INR,2026-08-02,2026-08-23T04:27:36.048Z,MERCHANT_LEDGER_INVOICE: 822.97 INR,"{""customerIdentifier"":""cust_1BX5YPEGPY"",""reference"":""ORD-V4T3EVQ5""}",tx_fbmht6b049n
tx_kbj9x6r2ati,MERCHANT_LEDGER,ORD-TR00IFMT,2242083,INR,2026-08-06,2026-08-23T10:35:48.048Z,MERCHANT_LEDGER_INVOICE: 22420.83 INR,"{""customerIdentifier"":""cust_0FVZEMV87L"",""reference"":""ORD-TR00IFMT""}",tx_psadxduh7xk
tx_9hzcz8iiwye,MERCHANT_LEDGER,ORD-A7LVBYHJ,3119343,INR,2026-08-18,2026-08-23T00:46:33.048Z,MERCHANT_LEDGER_INVOICE: 31193.43 INR,"{""customerIdentifier"":""cust_ID2LAG7M9B"",""reference"":""ORD-A7LVBYHJ""}",tx_83dugmcmlyk
tx_ud4k3tm72m,MERCHANT_LEDGER,ORD-1DOXCR57,4150093,INR,2026-07-26,2026-08-22T21:07:48.048Z,MERCHANT_LEDGER_INVOICE: 41500.93 INR,"{""customerIdentifier"":""cust_BCPZFK7EYD"",""reference"":""ORD-1DOXCR57""}",tx_w7xras9gkkj
tx_9ort4b4my2r,MERCHANT_LEDGER,ORD-N5Q3DBWE,3653316,INR,2026-07-21,2026-08-22T22:04:55.048Z,MERCHANT_LEDGER_INVOICE: 36533.16 INR,"{""customerIdentifier"":""cust_8F82F07LIJ"",""reference"":""ORD-N5Q3DBWE""}",tx_9oyc1f7jlz8
tx_2sqcwwyf1g1,MERCHANT_LEDGER,ORD-SQJ8P0KX,1153190,INR,2026-07-29,2026-08-23T11:38:33.048Z,MERCHANT_LEDGER_INVOICE: 11531.9 INR,"{""customerIdentifier"":""cust_1H1PNE1XYT"",""reference"":""ORD-SQJ8P0KX""}",tx_nz764m9e6ri
tx_cw8nf9uo4il,MERCHANT_LEDGER,ORD-50BQMSQS,4452733,INR,2026-08-02,2026-08-23T06:53:57.048Z,MERCHANT_LEDGER_INVOICE: 44527.33 INR,"{""customerIdentifier"":""cust_P82GNCOWUS"",""reference"":""ORD-50BQMSQS""}",tx_7a0yzw363k4
tx_hfq9uixml6q,MERCHANT_LEDGER,ORD-L977Q4JO,3970450,INR,2026-08-02,2026-08-23T04:53:38.048Z,MERCHANT_LEDGER_INVOICE: 39704.5 INR,"{""customerIdentifier"":""cust_QWF37EPM7S"",""reference"":""ORD-L977Q4JO""}",tx_76q82q3y0mw
tx_1f321w38lu4,MERCHANT_LEDGER,ORD-7P4X05FG,2651986,INR,2026-08-10,2026-08-23T14:34:35.048Z,MERCHANT_LEDGER_INVOICE: 26519.86 INR,"{""customerIdentifier"":""cust_HMCLJGIWCZ"",""reference"":""ORD-7P4X05FG""}",tx_el9hctgwlyc
tx_0upxj8h12pjs,MERCHANT_LEDGER,ORD-YONN4V5L,1263470,INR,2026-07-26,2026-08-22T22:48:30.048Z,MERCHANT_LEDGER_INVOICE: 12634.7 INR,"{""customerIdentifier"":""cust_N2RGXVE2ES"",""reference"":""ORD-YONN4V5L""}",tx_66le4scnxe
tx_jnw4wylsa7,MERCHANT_LEDGER,ORD-Y9TPNTKI,2968653,INR,2026-08-04,2026-08-23T04:21:03.048Z,MERCHANT_LEDGER_INVOICE: 29686.53 INR,"{""customerIdentifier"":""cust_B05DNM70HP"",""reference"":""ORD-Y9TPNTKI""}",tx_odff4549duk
tx_a9vps7g0qam,MERCHANT_LEDGER,ORD-REOVRR8C,3518941,INR,2026-08-19,2026-08-22T23:56:42.048Z,MERCHANT_LEDGER_INVOICE: 35189.41 INR,"{""customerIdentifier"":""cust_V3LEYIIYB9"",""reference"":""ORD-REOVRR8C""}",tx_zp9she9xpu
tx_vl0bj2xmi7l,MERCHANT_LEDGER,ORD-QJI9KAMS,4020914,INR,2026-07-13,2026-08-23T12:27:43.048Z,MERCHANT_LEDGER_INVOICE: 40209.14 INR,"{""customerIdentifier"":""cust_RB9KHDSRH0"",""reference"":""ORD-QJI9KAMS""}",tx_oydydlliv4
tx_6c1w80xacjg,MERCHANT_LEDGER,ORD-J53T3D48,376525,INR,2026-07-22,2026-08-22T21:35:58.048Z,MERCHANT_LEDGER_INVOICE: 3765.25 INR,"{""customerIdentifier"":""cust_3P5Y5V7WFI"",""reference"":""ORD-J53T3D48""}",tx_54iemu8zf2o
tx_nb224a5jyxa,MERCHANT_LEDGER,ORD-WO8G8CCO,1779928,INR,2026-07-13,2026-08-23T03:54:02.048Z,MERCHANT_LEDGER_INVOICE: 17799.28 INR,"{""customerIdentifier"":""cust_SVXQC4MCOA"",""reference"":""ORD-WO8G8CCO""}",tx_ovuma4z61ik
tx_hsoti99cods,MERCHANT_LEDGER,ORD-C331KKKQ,310503,INR,2026-08-02,2026-08-23T00:32:12.048Z,MERCHANT_LEDGER_INVOICE: 3105.03 INR,"{""customerIdentifier"":""cust_022PV7YTGT"",""reference"":""ORD-C331KKKQ""}",tx_z5iydvxod6g
tx_457dudfhzpc,MERCHANT_LEDGER,ORD-IQ4NHQJ2,3000494,INR,2026-07-19,2026-08-22T19:07:34.048Z,MERCHANT_LEDGER_INVOICE: 30004.94 INR,"{""customerIdentifier"":""cust_JF248VUZ98"",""reference"":""ORD-IQ4NHQJ2""}",tx_ulqdqyrkqqi
tx_9ooamlmw9hd,MERCHANT_LEDGER,ORD-TCZ084XZ,2304341,INR,2026-07-29,2026-08-22T18:38:08.048Z,MERCHANT_LEDGER_INVOICE: 23043.41 INR,"{""customerIdentifier"":""cust_3SPG4VILWF"",""reference"":""ORD-TCZ084XZ""}",tx_v0e7bv31sym
tx_l2vur4wlrko,MERCHANT_LEDGER,ORD-B0ATH9AD,2230991,INR,2026-07-16,2026-08-23T01:22:22.048Z,MERCHANT_LEDGER_INVOICE: 22309.91 INR,"{""customerIdentifier"":""cust_FFCG4M2H3T"",""reference"":""ORD-B0ATH9AD""}",tx_vpoduijbu7n
tx_yf7efix8bjs,MERCHANT_LEDGER,ORD-RSMV53PF,3785942,INR,2026-08-12,2026-08-23T17:08:22.048Z,MERCHANT_LEDGER_INVOICE: 37859.42 INR,"{""customerIdentifier"":""cust_AFPGKUFPEQ"",""reference"":""ORD-RSMV53PF""}",tx_tfb0e7rya3
tx_wvpknyqyu6q,MERCHANT_LEDGER,ORD-ULLDFFUD,3640304,INR,2026-07-26,2026-08-23T15:43:53.048Z,MERCHANT_LEDGER_INVOICE: 36403.04 INR,"{""customerIdentifier"":""cust_PVYGDT4KPP"",""reference"":""ORD-ULLDFFUD""}",tx_tuaq7kavpt
tx_p7ijosweq5,MERCHANT_LEDGER,ORD-898DH3L7,3496800,INR,2026-07-13,2026-08-22T22:16:23.048Z,MERCHANT_LEDGER_INVOICE: 34968 INR,"{""customerIdentifier"":""cust_RP02UG1F1I"",""reference"":""ORD-898DH3L7""}",tx_52yzb9vr2w9
tx_ajq007zfvdc,MERCHANT_LEDGER,ORD-YLSATOZT,1616406,INR,2026-07-19,2026-08-23T03:32:14.048Z,MERCHANT_LEDGER_INVOICE: 16164.06 INR,"{""customerIdentifier"":""cust_KARKKOWYHS"",""reference"":""ORD-YLSATOZT""}",tx_8u5oiibl545
tx_si0mgiqwg1,MERCHANT_LEDGER,ORD-UZ3ORNNJ,4456261,INR,2026-08-07,2026-08-22T22:32:28.048Z,MERCHANT_LEDGER_INVOICE: 44562.61 INR,"{""customerIdentifier"":""cust_MDMKWTLCDN"",""reference"":""ORD-UZ3ORNNJ""}",tx_xhebwpjaco
tx_olhbeqlngu,MERCHANT_LEDGER,ORD-2KTZZQ3R,1585167,INR,2026-07-07,2026-08-23T06:57:42.048Z,MERCHANT_LEDGER_INVOICE: 15851.67 INR,"{""customerIdentifier"":""cust_5N6SGVVFV8"",""reference"":""ORD-2KTZZQ3R""}",tx_hhr9b2gbv0d
tx_zfa0h4n8ob,MERCHANT_LEDGER,ORD-PRETIPRB,2557804,INR,2026-07-17,2026-08-23T15:20:35.048Z,MERCHANT_LEDGER_INVOICE: 25578.04 INR,"{""customerIdentifier"":""cust_M8WA80HK6E"",""reference"":""ORD-PRETIPRB""}",tx_pdw7svfimqo
tx_ow3tz1jui4,MERCHANT_LEDGER,ORD-IASZ86UA,797345,INR,2026-08-07,2026-08-23T10:46:59.048Z,MERCHANT_LEDGER_INVOICE: 7973.45 INR,"{""customerIdentifier"":""cust_3ZGTDKIAQM"",""reference"":""ORD-IASZ86UA""}",tx_a8a36o9phxj
tx_rqn5brsxjd,MERCHANT_LEDGER,ORD-M4OIEU0I,308161,INR,2026-08-02,2026-08-23T11:38:33.048Z,MERCHANT_LEDGER_INVOICE: 3081.61 INR,"{""customerIdentifier"":""cust_CLIU1RSA52"",""reference"":""ORD-M4OIEU0I""}",tx_jkucslbscdb
tx_5mqjs69q8ys,MERCHANT_LEDGER,ORD-93ZOYQYP,1276875,INR,2026-07-14,2026-08-23T15:17:31.048Z,MERCHANT_LEDGER_INVOICE: 12768.75 INR,"{""customerIdentifier"":""cust_2873CP14TH"",""reference"":""ORD-93ZOYQYP""}",tx_n1x18h9rp1r
tx_w3xhwy2znnr,MERCHANT_LEDGER,ORD-WSCKD49B,2300912,INR,2026-07-27,2026-08-23T05:44:52.048Z,MERCHANT_LEDGER_INVOICE: 23009.12 INR,"{""customerIdentifier"":""cust_FZVOBJG218"",""reference"":""ORD-WSCKD49B""}",tx_3v90wwgq4d2
tx_qyqj97x8m6,MERCHANT_LEDGER,ORD-O6QHV1GR,3075900,INR,2026-07-09,2026-08-23T03:39:04.048Z,MERCHANT_LEDGER_INVOICE: 30759 INR,"{""customerIdentifier"":""cust_OQ7PZZ7R9E"",""reference"":""ORD-O6QHV1GR""}",tx_41g38uodzpy
tx_ljgr6repz1,MERCHANT_LEDGER,ORD-C27MO6GZ,4207855,INR,2026-08-02,2026-08-22T21:30:35.048Z,MERCHANT_LEDGER_INVOICE: 42078.55 INR,"{""customerIdentifier"":""cust_8CMG187T0O"",""reference"":""ORD-C27MO6GZ""}",tx_wlxhm5ymtcp
tx_1davxrx5out,MERCHANT_LEDGER,ORD-CFJRYZUE,3145878,INR,2026-08-12,2026-08-23T07:38:15.048Z,MERCHANT_LEDGER_INVOICE: 31458.78 INR,"{""customerIdentifier"":""cust_0L5X7PXXIS"",""reference"":""ORD-CFJRYZUE""}",tx_7b0q3mg8zhp
tx_53tj1kb0l0j,MERCHANT_LEDGER,ORD-XGPRTRK4,1097193,INR,2026-07-27,2026-08-23T15:43:38.048Z,MERCHANT_LEDGER_INVOICE: 10971.93 INR,"{""customerIdentifier"":""cust_AL3N99CIO9"",""reference"":""ORD-XGPRTRK4""}",tx_20qdhut5z1p
tx_fdo2gifm4wv,MERCHANT_LEDGER,ORD-S5S1KC2J,3510466,INR,2026-08-16,2026-08-23T15:31:01.048Z,MERCHANT_LEDGER_INVOICE: 35104.66 INR,"{""customerIdentifier"":""cust_MXD50KLRM9"",""reference"":""ORD-S5S1KC2J""}",tx_s6os6f2alo
tx_nnpfcwqijio,MERCHANT_LEDGER,ORD-8NFJHZGS,3657713,INR,2026-08-05,2026-08-23T10:46:35.048Z,MERCHANT_LEDGER_INVOICE: 36577.13 INR,"{""customerIdentifier"":""cust_ZLBJKUNUM9"",""reference"":""ORD-8NFJHZGS""}",tx_uiqn7nsirtp
tx_5ladt82doem,MERCHANT_LEDGER,ORD-G79MKPH5,2993108,INR,2026-08-13,2026-08-22T20:26:07.048Z,MERCHANT_LEDGER_INVOICE: 29931.08 INR,"{""customerIdentifier"":""cust_GWCJ820URG"",""reference"":""ORD-G79MKPH5""}",tx_8j35if6zmep
tx_bjdmlfixxe,MERCHANT_LEDGER,ORD-MVG885W1,1796434,INR,2026-07-18,2026-08-23T14:10:12.048Z,MERCHANT_LEDGER_INVOICE: 17964.34 INR,"{""customerIdentifier"":""cust_PB7E41T5PN"",""reference"":""ORD-MVG885W1""}",tx_889g3hz9ltk
tx_2yspummyr3o,MERCHANT_LEDGER,ORD-T3SPD2Z8,2399969,INR,2026-07-18,2026-08-22T23:56:12.048Z,MERCHANT_LEDGER_INVOICE: 23999.69 INR,"{""customerIdentifier"":""cust_FFY1PMT4V0"",""reference"":""ORD-T3SPD2Z8""}",tx_p6mytaoplgg
tx_9ie8vegk5wg,MERCHANT_LEDGER,ORD-DXOIYGUD,468409,INR,2026-08-03,2026-08-23T00:52:31.048Z,MERCHANT_LEDGER_INVOICE: 4684.09 INR,"{""customerIdentifier"":""cust_U0QLD8ESKS"",""reference"":""ORD-DXOIYGUD""}",tx_bkt93rio69h
tx_w1ddgz1zhgs,MERCHANT_LEDGER,ORD-J12YG7T9,1847241,INR,2026-07-19,2026-08-23T01:38:44.048Z,MERCHANT_LEDGER_INVOICE: 18472.41 INR,"{""customerIdentifier"":""cust_2HMYCB7YD0"",""reference"":""ORD-J12YG7T9""}",tx_72oiqxreq3s
tx_sd5dz0gka2,MERCHANT_LEDGER,ORD-ZDHGWN03,2531691,INR,2026-08-04,2026-08-23T14:32:56.048Z,MERCHANT_LEDGER_INVOICE: 25316.91 INR,"{""customerIdentifier"":""cust_FY9CGQVR8J"",""reference"":""ORD-ZDHGWN03""}",tx_4895i074hir
tx_h5fd2m9qga,MERCHANT_LEDGER,ORD-T0VOP50P,3202603,INR,2026-07-23,2026-08-22T23:42:53.048Z,MERCHANT_LEDGER_INVOICE: 32026.03 INR,"{""customerIdentifier"":""cust_80G5GWMRX5"",""reference"":""ORD-T0VOP50P""}",tx_1fzfpmn9z4a
tx_n3nri2t4b8,MERCHANT_LEDGER,ORD-UNFA6Y9H,2442744,INR,2026-07-19,2026-08-23T14:56:08.048Z,MERCHANT_LEDGER_INVOICE: 24427.44 INR,"{""customerIdentifier"":""cust_UHSTJB1QSJ"",""reference"":""ORD-UNFA6Y9H""}",tx_2kcnyoup6j7
tx_kturo9g189,MERCHANT_LEDGER,ORD-F3BWX31B,1048566,INR,2026-07-14,2026-08-23T10:37:38.048Z,MERCHANT_LEDGER_INVOICE: 10485.66 INR,"{""customerIdentifier"":""cust_YCQECLW49O"",""reference"":""ORD-F3BWX31B""}",tx_jpremsnh4ad
tx_w0c66m2ivto,MERCHANT_LEDGER,ORD-NGE9W7AB,1276656,INR,2026-07-12,2026-08-23T00:40:04.048Z,MERCHANT_LEDGER_INVOICE: 12766.56 INR,"{""customerIdentifier"":""cust_BLGY388S12"",""reference"":""ORD-NGE9W7AB""}",tx_oa7x5x99px
tx_lxmsmzc22o,MERCHANT_LEDGER,ORD-PE233AYI,1972190,INR,2026-08-16,2026-08-22T20:26:42.048Z,MERCHANT_LEDGER_INVOICE: 19721.9 INR,"{""customerIdentifier"":""cust_3ZZHUD8STJ"",""reference"":""ORD-PE233AYI""}",tx_fc81m30bu1k
tx_02zcau5qnou2,MERCHANT_LEDGER,ORD-7QKRSU07,299891,INR,2026-08-09,2026-08-23T07:33:22.048Z,MERCHANT_LEDGER_INVOICE: 2998.91 INR,"{""customerIdentifier"":""cust_4VZ8KTM56Z"",""reference"":""ORD-7QKRSU07""}",tx_t5cas9elyd
tx_vv22c3dh9cj,MERCHANT_LEDGER,ORD-Q0YJGW4G,200696,INR,2026-08-05,2026-08-23T01:34:00.048Z,MERCHANT_LEDGER_INVOICE: 2006.96 INR,"{""customerIdentifier"":""cust_KL9ZX0YVRO"",""reference"":""ORD-Q0YJGW4G""}",tx_9qfyrdn9qdt
tx_k7veiqw90yb,MERCHANT_LEDGER,ORD-2ZJBVXUA,214573,INR,2026-07-23,2026-08-22T23:12:33.048Z,MERCHANT_LEDGER_INVOICE: 2145.73 INR,"{""customerIdentifier"":""cust_IJGGH1DBFF"",""reference"":""ORD-2ZJBVXUA""}",tx_jbc3i5gen9f
tx_x0chemvdtxj,MERCHANT_LEDGER,ORD-CBQTTXDW,3767943,INR,2026-08-10,2026-08-22T22:13:29.049Z,MERCHANT_LEDGER_INVOICE: 37679.43 INR,"{""customerIdentifier"":""cust_G1Y6920EP5"",""reference"":""ORD-CBQTTXDW""}",tx_raw45wf0jpp
tx_tem6hmxqvr,MERCHANT_LEDGER,ORD-04RTF7M5,867395,INR,2026-08-05,2026-08-22T20:31:52.049Z,MERCHANT_LEDGER_INVOICE: 8673.95 INR,"{""customerIdentifier"":""cust_E7JSJSL183"",""reference"":""ORD-04RTF7M5""}",tx_06i1glwus5a7
tx_mvuiuht04tp,MERCHANT_LEDGER,ORD-2TE4ZYKS,2601321,INR,2026-07-19,2026-08-23T03:59:48.049Z,MERCHANT_LEDGER_INVOICE: 26013.21 INR,"{""customerIdentifier"":""cust_WSQ4INKXBO"",""reference"":""ORD-2TE4ZYKS""}",tx_qpyhvde0bxp
tx_rh6esyvaya,MERCHANT_LEDGER,ORD-BH2X7FUA,240265,INR,2026-07-30,2026-08-23T11:14:20.049Z,MERCHANT_LEDGER_INVOICE: 2402.65 INR,"{""customerIdentifier"":""cust_VRDAFMDE2B"",""reference"":""ORD-BH2X7FUA""}",tx_vudwnsl4svo
tx_e0tikisj0db,MERCHANT_LEDGER,ORD-63KJKW4K,1549392,INR,2026-07-25,2026-08-23T04:57:21.049Z,MERCHANT_LEDGER_INVOICE: 15493.92 INR,"{""customerIdentifier"":""cust_QFWNSFZA43"",""reference"":""ORD-63KJKW4K""}",tx_sndj9ckqws
tx_ntv4k7skc4,MERCHANT_LEDGER,ORD-IKURMKMN,799364,INR,2026-07-07,2026-08-23T18:08:23.049Z,MERCHANT_LEDGER_INVOICE: 7993.64 INR,"{""customerIdentifier"":""cust_7PTTJ78OHB"",""reference"":""ORD-IKURMKMN""}",tx_gxgae8aoc9p
tx_hakh9ijyyj8,MERCHANT_LEDGER,ORD-34EBEXWW,1358977,INR,2026-07-06,2026-08-23T17:34:34.049Z,MERCHANT_LEDGER_INVOICE: 13589.77 INR,"{""customerIdentifier"":""cust_AHF0FEZ7IL"",""reference"":""ORD-34EBEXWW""}",tx_ng8t9ojciv
tx_r6af60y8y4s,MERCHANT_LEDGER,ORD-R9JLV7HK,4148128,INR,2026-08-09,2026-08-23T17:02:03.049Z,MERCHANT_LEDGER_INVOICE: 41481.28 INR,"{""customerIdentifier"":""cust_M650NN0ZVR"",""reference"":""ORD-R9JLV7HK""}",tx_m5eod6zifc
tx_hvl3vrwhmdd,MERCHANT_LEDGER,ORD-W3V662QU,1509876,INR,2026-08-08,2026-08-22T20:39:53.049Z,MERCHANT_LEDGER_INVOICE: 15098.76 INR,"{""customerIdentifier"":""cust_QA6OJNA58"",""reference"":""ORD-W3V662QU""}",tx_bzzgw1fpan
tx_36zuf5bexno,MERCHANT_LEDGER,ORD-HG2NORBK,3880437,INR,2026-08-02,2026-08-23T11:16:58.049Z,MERCHANT_LEDGER_INVOICE: 38804.37 INR,"{""customerIdentifier"":""cust_9S6BYOUDLT"",""reference"":""ORD-HG2NORBK""}",tx_aaah1ba7q6d
tx_2qy28dj6wqn,MERCHANT_LEDGER,ORD-540D90AR,1205779,INR,2026-07-17,2026-08-22T21:33:38.049Z,MERCHANT_LEDGER_INVOICE: 12057.79 INR,"{""customerIdentifier"":""cust_836T8UQR99"",""reference"":""ORD-540D90AR""}",tx_oyitjjpj0t
tx_xlajwuokzk,MERCHANT_LEDGER,ORD-5E7WVL6M,2838032,INR,2026-07-08,2026-08-23T02:11:32.049Z,MERCHANT_LEDGER_INVOICE: 28380.32 INR,"{""customerIdentifier"":""cust_FIW9JBYF9J"",""reference"":""ORD-5E7WVL6M""}",tx_et9121kl9l5
tx_vxgwsk9qrum,MERCHANT_LEDGER,ORD-EKPXDJKM,1227949,INR,2026-07-15,2026-08-23T07:06:15.049Z,MERCHANT_LEDGER_INVOICE: 12279.49 INR,"{""customerIdentifier"":""cust_VRKBJIR74V"",""reference"":""ORD-EKPXDJKM""}",tx_k2c0cwqi45n
tx_a2zlgbmg7b8,MERCHANT_LEDGER,ORD-9S9BSDWE,1242643,INR,2026-08-11,2026-08-23T12:19:55.049Z,MERCHANT_LEDGER_INVOICE: 12426.43 INR,"{""customerIdentifier"":""cust_13U2IAGLJU"",""reference"":""ORD-9S9BSDWE""}",tx_il5zapwldgp
tx_4o4629gdqtq,MERCHANT_LEDGER,ORD-M91BN9C9,2536900,INR,2026-07-08,2026-08-22T20:11:45.049Z,MERCHANT_LEDGER_INVOICE: 25369 INR,"{""customerIdentifier"":""cust_27BYFXJ3VF"",""reference"":""ORD-M91BN9C9""}",tx_9veir1sgxzr
tx_7gkk7svk7l5,MERCHANT_LEDGER,ORD-V7IQQXHU,3816184,INR,2026-08-02,2026-08-23T02:31:30.049Z,MERCHANT_LEDGER_INVOICE: 38161.84 INR,"{""customerIdentifier"":""cust_7XSLN24C5D"",""reference"":""ORD-V7IQQXHU""}",tx_bug0wim23gl
tx_4ybhtq0ve2v,MERCHANT_LEDGER,ORD-O3TAFKEE,2426551,INR,2026-07-13,2026-08-23T02:25:05.049Z,MERCHANT_LEDGER_INVOICE: 24265.51 INR,"{""customerIdentifier"":""cust_FP2JX96X3E"",""reference"":""ORD-O3TAFKEE""}",tx_k6h9laqcit
tx_nj9hf8yvwjh,MERCHANT_LEDGER,ORD-VNVCAT0D,2570274,INR,2026-07-06,2026-08-23T10:29:10.049Z,MERCHANT_LEDGER_INVOICE: 25702.74 INR,"{""customerIdentifier"":""cust_A8OJSOYMLT"",""reference"":""ORD-VNVCAT0D""}",tx_y6vei3db9s
tx_xyi7e2xz33,MERCHANT_LEDGER,ORD-H9VAXB7K,459273,INR,2026-07-18,2026-08-22T23:58:58.049Z,MERCHANT_LEDGER_INVOICE: 4592.73 INR,"{""customerIdentifier"":""cust_8AABF8T24W"",""reference"":""ORD-H9VAXB7K""}",tx_6vetqshygqw
tx_ny1atkv65o,MERCHANT_LEDGER,ORD-HKK1DC4W,4390306,INR,2026-08-11,2026-08-23T05:54:51.049Z,MERCHANT_LEDGER_INVOICE: 43903.06 INR,"{""customerIdentifier"":""cust_NQB88RJHYE"",""reference"":""ORD-HKK1DC4W""}",tx_2q7dzyqmni3
tx_1g04tzxex5x,MERCHANT_LEDGER,ORD-7EAC6RNO,3165067,INR,2026-08-12,2026-08-22T20:04:13.049Z,MERCHANT_LEDGER_INVOICE: 31650.67 INR,"{""customerIdentifier"":""cust_DHY8M1YY6F"",""reference"":""ORD-7EAC6RNO""}",tx_mnaa3c6rv1q
tx_favlb4s8vf,MERCHANT_LEDGER,ORD-E1VSS0CE,1726139,INR,2026-08-04,2026-08-23T16:34:44.049Z,MERCHANT_LEDGER_INVOICE: 17261.39 INR,"{""customerIdentifier"":""cust_UZGKELNP60"",""reference"":""ORD-E1VSS0CE""}",tx_ywh7mw3bokf
tx_g4lpb3ryk4,MERCHANT_LEDGER,ORD-33Q8JEVL,2046732,INR,2026-07-18,2026-08-23T07:39:02.049Z,MERCHANT_LEDGER_INVOICE: 20467.32 INR,"{""customerIdentifier"":""cust_BCEFNBXRC2"",""reference"":""ORD-33Q8JEVL""}",tx_bmkogrwjrnn
tx_tvg62zkbfi,MERCHANT_LEDGER,ORD-15XVRHOL,667207,INR,2026-08-02,2026-08-22T20:04:54.049Z,MERCHANT_LEDGER_INVOICE: 6672.07 INR,"{""customerIdentifier"":""cust_FQYXI7BA7W"",""reference"":""ORD-15XVRHOL""}",tx_ektyna78x7
tx_xi7ub91vrk,MERCHANT_LEDGER,ORD-RKCTN6GV,3442986,INR,2026-08-17,2026-08-23T06:53:13.049Z,MERCHANT_LEDGER_INVOICE: 34429.86 INR,"{""customerIdentifier"":""cust_1ITOPYWMK8"",""reference"":""ORD-RKCTN6GV""}",tx_uhgmaf97d
tx_t8btrp91zy,MERCHANT_LEDGER,ORD-QYYEV4L9,663076,INR,2026-07-22,2026-08-23T11:39:33.049Z,MERCHANT_LEDGER_INVOICE: 6630.76 INR,"{""customerIdentifier"":""cust_845UT4I9U0"",""reference"":""ORD-QYYEV4L9""}",tx_gnxn1vn0qjb
tx_uyi447ge91,MERCHANT_LEDGER,ORD-S14NNVPY,3098946,INR,2026-08-05,2026-08-22T18:50:33.049Z,MERCHANT_LEDGER_INVOICE: 30989.46 INR,"{""customerIdentifier"":""cust_H8B7GCL1OM"",""reference"":""ORD-S14NNVPY""}",tx_of235c1zb1q
tx_dixeoavxy9m,MERCHANT_LEDGER,ORD-4MK05EPR,747386,INR,2026-07-16,2026-08-23T04:29:20.049Z,MERCHANT_LEDGER_INVOICE: 7473.86 INR,"{""customerIdentifier"":""cust_X0D32Y9YGR"",""reference"":""ORD-4MK05EPR""}",tx_cwmkrf5uwmc
tx_3m2vahhs8hy,MERCHANT_LEDGER,ORD-NZLR1F71,3444111,INR,2026-07-19,2026-08-23T07:28:20.049Z,MERCHANT_LEDGER_INVOICE: 34441.11 INR,"{""customerIdentifier"":""cust_J4S7NZNW8M"",""reference"":""ORD-NZLR1F71""}",tx_50cyzymj49x
tx_7045ht7xgwi,MERCHANT_LEDGER,ORD-UUPTVNT7,272853,INR,2026-07-30,2026-08-23T00:29:09.049Z,MERCHANT_LEDGER_INVOICE: 2728.53 INR,"{""customerIdentifier"":""cust_QYI3RK49UP"",""reference"":""ORD-UUPTVNT7""}",tx_tdmb31aifxo
tx_e509r3a304f,MERCHANT_LEDGER,ORD-YORZ8RAF,3182612,INR,2026-08-19,2026-08-23T09:26:11.049Z,MERCHANT_LEDGER_INVOICE: 31826.12 INR,"{""customerIdentifier"":""cust_8MB2QFAIXK"",""reference"":""ORD-YORZ8RAF""}",tx_bwwh244a11
