"transactionRecordId","dataSource","externalReference","amountPaise","currencyCode","transactionDate","ingestedAt","rawDescription","rawPayload","matchGroupId"
tx_5txumgzn9d3,BANK_STATEMENT,UTRJK22VTPG,3345524,INR,2026-07-08,2026-08-22T01:53:01.048Z,BANK_CREDIT: 33455.24 INR - ANNUAL_PREMIUM_UPGRADE,"{""sourceAccountNumber"":""acc_J44CK1NFVP""}",
tx_jwqlt5xec4m,BANK_STATEMENT,UTRWOCGHVZ9,3439615,INR,2026-07-21,2026-08-23T16:11:22.048Z,BANK_CREDIT_SETTLEMENT: 34396.15 INR,"{""sourceAccountNumber"":""acc_TXTWAEKXME8"",""reference"":""UTRWOCGHVZ9""}",tx_n7xqibxydd
tx_2dxud2ms54k,BANK_STATEMENT,UTRXD6RRPZW,1493987,INR,2026-07-21,2026-08-23T10:05:20.048Z,BANK_CREDIT_SETTLEMENT: 14939.87 INR,"{""sourceAccountNumber"":""acc_K8IS4K9STE"",""reference"":""UTRXD6RRPZW""}",tx_9ukytdw3jvf
tx_1u4euoenpkg,BANK_STATEMENT,UTRFK05IE10,1518799,INR,2026-08-17,2026-08-22T21:13:33.048Z,BANK_CREDIT_SETTLEMENT: 15187.99 INR,"{""sourceAccountNumber"":""acc_KM9IVHQCZZA"",""reference"":""UTRFK05IE10""}",tx_wa0hit8v5p
tx_q8x51ynyedn,BANK_STATEMENT,UTRP47S53W0,964863,INR,2026-08-20,2026-08-23T10:05:59.048Z,BANK_CREDIT_SETTLEMENT: 9648.63 INR,"{""sourceAccountNumber"":""acc_D3VUS0APKRV"",""reference"":""UTRP47S53W0""}",tx_ath6fh3dfk
tx_hyd2ovjuypf,BANK_STATEMENT,UTRIXCAH6K7,3319872,INR,2026-07-26,2026-08-23T16:10:13.048Z,BANK_CREDIT_SETTLEMENT: 33198.72 INR,"{""sourceAccountNumber"":""acc_HDQJ7ZZ89QR"",""reference"":""UTRIXCAH6K7""}",tx_4hjdwetqx8e
tx_37vowa3v2mc,BANK_STATEMENT,UTREDVZ1GGP,1074582,INR,2026-07-08,2026-08-23T13:30:06.048Z,BANK_CREDIT_SETTLEMENT: 10745.82 INR,"{""sourceAccountNumber"":""acc_A7BQJR457U"",""reference"":""UTREDVZ1GGP""}",tx_83f0dt6fw6c
tx_unqqpfimtf,BANK_STATEMENT,UTRKIULMZP1,2263736,INR,2026-07-13,2026-08-23T13:16:39.048Z,BANK_CREDIT_SETTLEMENT: 22637.36 INR,"{""sourceAccountNumber"":""acc_C6GEHVN3G9"",""reference"":""UTRKIULMZP1""}",tx_w0p9pgjfj1o
tx_4pcwdxi1xui,BANK_STATEMENT,UTRWSSFYITO,3791325,INR,2026-07-08,2026-08-23T10:26:51.048Z,BANK_CREDIT_SETTLEMENT: 37913.25 INR,"{""sourceAccountNumber"":""acc_M09NQIIPX"",""reference"":""UTRWSSFYITO""}",tx_hslo5q1zb6k
tx_fugdt6f2v85,BANK_STATEMENT,UTRINPNYN7U,387010,INR,2026-08-11,2026-08-23T17:06:15.048Z,BANK_CREDIT_SETTLEMENT: 3870.1 INR,"{""sourceAccountNumber"":""acc_0YAEH22ROWE"",""reference"":""UTRINPNYN7U""}",tx_1il5fyp1evv
tx_6w8oyu0yg4m,BANK_STATEMENT,UTRV4T3EVQ5,79532,INR,2026-08-04,2026-08-23T06:48:05.048Z,BANK_CREDIT_SETTLEMENT: 795.32 INR,"{""sourceAccountNumber"":""acc_M62IXPXXO1A"",""reference"":""UTRV4T3EVQ5""}",tx_fbmht6b049n
tx_vxdgjsv9n8r,BANK_STATEMENT,UTRTR00IFMT,2166749,INR,2026-08-09,2026-08-22T20:52:02.048Z,BANK_CREDIT_SETTLEMENT: 21667.49 INR,"{""sourceAccountNumber"":""acc_8TD8HF4FLR"",""reference"":""UTRTR00IFMT""}",tx_psadxduh7xk
tx_gg3ugw527bp,BANK_STATEMENT,UTRKSS2AEU1,54042,INR,2026-07-27,2026-08-22T15:34:23.048Z,BANK_CREDIT: 540.42 INR - REFUND_FOR_ORDER_INV_12345,"{""sourceAccountNumber"":""acc_PG3R6KN0DO""}",
tx_6akz58bp5rr,BANK_STATEMENT,UTRA7LVBYHJ,3014533,INR,2026-08-19,2026-08-23T12:33:25.048Z,BANK_CREDIT_SETTLEMENT: 30145.33 INR,"{""sourceAccountNumber"":""acc_OLI2JDNE2PL"",""reference"":""UTRA7LVBYHJ""}",tx_83dugmcmlyk
tx_bzi97fp8xs,BANK_STATEMENT,UTR1DOXCR57,4010650,INR,2026-07-27,2026-08-23T16:18:33.048Z,BANK_CREDIT_SETTLEMENT: 40106.5 INR,"{""sourceAccountNumber"":""acc_R1JGSSROUG7"",""reference"":""UTR1DOXCR57""}",tx_w7xras9gkkj
tx_3z3bg4u8jgi,BANK_STATEMENT,UTRN5Q3DBWE,3530065,INR,2026-07-23,2026-08-22T18:43:40.048Z,BANK_CREDIT_SETTLEMENT: 35300.65 INR,"{""sourceAccountNumber"":""acc_MZNTCKZNINN"",""reference"":""UTRN5Q3DBWE""}",tx_9oyc1f7jlz8
tx_wr49wb3b7oc,BANK_STATEMENT,UTRSQJ8P0KX,1114443,INR,2026-08-01,2026-08-23T01:05:16.048Z,BANK_CREDIT_SETTLEMENT: 11144.43 INR,"{""sourceAccountNumber"":""acc_E8ZL9Y90M1"",""reference"":""UTRSQJ8P0KX""}",tx_nz764m9e6ri
tx_49uredxd1vz,BANK_STATEMENT,UTR50BQMSQS,3412574,INR,2026-08-04,2026-08-22T19:03:14.048Z,BANK_CREDIT_SETTLEMENT: 34125.74 INR,"{""sourceAccountNumber"":""acc_0SZWCLZ5OCO"",""reference"":""UTR50BQMSQS""}",tx_7a0yzw363k4
tx_rbxg5sa16,BANK_STATEMENT,UTRL977Q4JO,3837043,INR,2026-08-05,2026-08-22T18:39:22.048Z,BANK_CREDIT_SETTLEMENT: 38370.43 INR,"{""sourceAccountNumber"":""acc_WTOT43MGX1B"",""reference"":""UTRL977Q4JO""}",tx_76q82q3y0mw
tx_5dpz4bhmqng,BANK_STATEMENT,UTR7P4X05FG,2562879,INR,2026-08-11,2026-08-23T07:55:46.048Z,BANK_CREDIT_SETTLEMENT: 25628.79 INR,"{""sourceAccountNumber"":""acc_MRS5G8PVTTA"",""reference"":""UTR7P4X05FG""}",tx_el9hctgwlyc
tx_8cj53ak3dxu,BANK_STATEMENT,UTRYONN4V5L,1220517,INR,2026-07-28,2026-08-22T23:33:35.048Z,BANK_CREDIT_SETTLEMENT: 12205.17 INR,"{""sourceAccountNumber"":""acc_EZS8K8VEZS5"",""reference"":""UTRYONN4V5L""}",tx_66le4scnxe
tx_xwoqwu12xcp,BANK_STATEMENT,UTRY9TPNTKI,2868906,INR,2026-08-06,2026-08-23T09:28:05.048Z,BANK_CREDIT_SETTLEMENT: 28689.06 INR,"{""sourceAccountNumber"":""acc_JIXNWFLBOKS"",""reference"":""UTRY9TPNTKI""}",tx_odff4549duk
tx_cyw7nqc9vh,BANK_STATEMENT,UTRREOVRR8C,3400705,INR,2026-08-21,2026-08-23T02:06:16.048Z,BANK_CREDIT_SETTLEMENT: 34007.05 INR,"{""sourceAccountNumber"":""acc_6R9WH47ZEC"",""reference"":""UTRREOVRR8C""}",tx_zp9she9xpu
tx_fmh0nm3obn6,BANK_STATEMENT,UTRQJI9KAMS,3885811,INR,2026-07-16,2026-08-23T08:51:40.048Z,BANK_CREDIT_SETTLEMENT: 38858.11 INR,"{""sourceAccountNumber"":""acc_V9O1SF01F3S"",""reference"":""UTRQJI9KAMS""}",tx_oydydlliv4
tx_nopu1v4wqa,BANK_STATEMENT,UTRJ53T3D48,363874,INR,2026-07-24,2026-08-23T14:16:19.048Z,BANK_CREDIT_SETTLEMENT: 3638.74 INR,"{""sourceAccountNumber"":""acc_DZ6E2A5N9YP"",""reference"":""UTRJ53T3D48""}",tx_54iemu8zf2o
tx_l8p0nh2tx,BANK_STATEMENT,UTRWO8G8CCO,1720122,INR,2026-07-16,2026-08-22T19:38:03.048Z,BANK_CREDIT_SETTLEMENT: 17201.22 INR,"{""sourceAccountNumber"":""acc_8IKGM4D9JVU"",""reference"":""UTRWO8G8CCO""}",tx_ovuma4z61ik
tx_y5j0o58h0cf,BANK_STATEMENT,UTRC331KKKQ,300070,INR,2026-08-03,2026-08-23T11:41:41.048Z,BANK_CREDIT_SETTLEMENT: 3000.7 INR,"{""sourceAccountNumber"":""acc_1N2Q9QLRFPE"",""reference"":""UTRC331KKKQ""}",tx_z5iydvxod6g
tx_tlv3kl06oq8,BANK_STATEMENT,UTR2XWML119,3583890,INR,2026-08-08,2026-08-22T05:22:10.048Z,BANK_CREDIT: 35838.9 INR - REFUND_FOR_ORDER_INV_12345,"{""sourceAccountNumber"":""acc_NOAQO8GPV3R""}",
tx_wtf4aa2o0n8,BANK_STATEMENT,UTRIQ4NHQJ2,2899677,INR,2026-07-21,2026-08-22T23:57:26.048Z,BANK_CREDIT_SETTLEMENT: 28996.77 INR,"{""sourceAccountNumber"":""acc_SNANBQ77LZQ"",""reference"":""UTRIQ4NHQJ2""}",tx_ulqdqyrkqqi
tx_ceq3j7nfnu4,BANK_STATEMENT,UTRTCZ084XZ,1766047,INR,2026-08-01,2026-08-23T17:28:53.048Z,BANK_CREDIT_SETTLEMENT: 17660.47 INR,"{""sourceAccountNumber"":""acc_DYCI1UZB9QP"",""reference"":""UTRTCZ084XZ""}",tx_v0e7bv31sym
tx_nhurgd5jigc,BANK_STATEMENT,UTRB0ATH9AD,2156030,INR,2026-07-18,2026-08-23T06:12:10.048Z,BANK_CREDIT_SETTLEMENT: 21560.3 INR,"{""sourceAccountNumber"":""acc_KPI7DT9PR4J"",""reference"":""UTRB0ATH9AD""}",tx_vpoduijbu7n
tx_vwexeexw4bf,BANK_STATEMENT,UTRRSMV53PF,3658734,INR,2026-08-14,2026-08-23T13:35:40.048Z,BANK_CREDIT_SETTLEMENT: 36587.34 INR,"{""sourceAccountNumber"":""acc_LBUS5SVMQWE"",""reference"":""UTRRSMV53PF""}",tx_tfb0e7rya3
tx_x2qzlhrolzn,BANK_STATEMENT,UTRULLDFFUD,3517990,INR,2026-07-29,2026-08-22T19:39:04.048Z,BANK_CREDIT_SETTLEMENT: 35179.9 INR,"{""sourceAccountNumber"":""acc_6VJJF1IGJHV"",""reference"":""UTRULLDFFUD""}",tx_tuaq7kavpt
tx_jqn75heo3fk,BANK_STATEMENT,UTR898DH3L7,3379308,INR,2026-07-16,2026-08-22T19:02:56.048Z,BANK_CREDIT_SETTLEMENT: 33793.08 INR,"{""sourceAccountNumber"":""acc_AKEJLFNPKI"",""reference"":""UTR898DH3L7""}",tx_52yzb9vr2w9
tx_w87acrtvx7b,BANK_STATEMENT,UTRYLSATOZT,1562095,INR,2026-07-20,2026-08-23T15:53:17.048Z,BANK_CREDIT_SETTLEMENT: 15620.95 INR,"{""sourceAccountNumber"":""acc_7U1G76YBU2G"",""reference"":""UTRYLSATOZT""}",tx_8u5oiibl545
tx_rbyagmadzd,BANK_STATEMENT,UTRUZ3ORNNJ,4306031,INR,2026-08-10,2026-08-22T20:15:53.048Z,BANK_CREDIT_SETTLEMENT: 43060.31 INR,"{""sourceAccountNumber"":""acc_59K0CBO861M"",""reference"":""UTRUZ3ORNNJ""}",tx_xhebwpjaco
tx_vc6aqptlr6,BANK_STATEMENT,UTR2KTZZQ3R,1531905,INR,2026-07-09,2026-08-23T10:54:16.048Z,BANK_CREDIT_SETTLEMENT: 15319.05 INR,"{""sourceAccountNumber"":""acc_XTD4H86V8SR"",""reference"":""UTR2KTZZQ3R""}",tx_hhr9b2gbv0d
tx_2wl44lffqd6,BANK_STATEMENT,UTRPRETIPRB,1960301,INR,2026-07-20,2026-08-23T03:15:26.048Z,BANK_CREDIT_SETTLEMENT: 19603.01 INR,"{""sourceAccountNumber"":""acc_2735QF2B66PI"",""reference"":""UTRPRETIPRB""}",tx_pdw7svfimqo
tx_wqcbi96mkb,BANK_STATEMENT,UTRIASZ86UA,770554,INR,2026-08-09,2026-08-22T22:17:27.048Z,BANK_CREDIT_SETTLEMENT: 7705.54 INR,"{""sourceAccountNumber"":""acc_A5V9IFIG49A"",""reference"":""UTRIASZ86UA""}",tx_a8a36o9phxj
tx_x365cb27ej,BANK_STATEMENT,UTRM4OIEU0I,236175,INR,2026-08-03,2026-08-23T04:02:14.048Z,BANK_CREDIT_SETTLEMENT: 2361.75 INR,"{""sourceAccountNumber"":""acc_ZBKX4PT5PY"",""reference"":""UTRM4OIEU0I""}",tx_jkucslbscdb
tx_pkjboj3tzwm,BANK_STATEMENT,UTR93ZOYQYP,1233972,INR,2026-07-15,2026-08-23T04:26:16.048Z,BANK_CREDIT_SETTLEMENT: 12339.72 INR,"{""sourceAccountNumber"":""acc_6EOBSIQV92"",""reference"":""UTR93ZOYQYP""}",tx_n1x18h9rp1r
tx_xm7zmen3a3m,BANK_STATEMENT,UTRWSCKD49B,2224101,INR,2026-07-29,2026-08-23T04:19:24.048Z,BANK_CREDIT_SETTLEMENT: 22241.01 INR,"{""sourceAccountNumber"":""acc_17WGYG5LAAZ"",""reference"":""UTRWSCKD49B""}",tx_3v90wwgq4d2
tx_q0k2kgb41o,BANK_STATEMENT,UTRO6QHV1GR,2972050,INR,2026-07-10,2026-08-23T11:58:02.048Z,BANK_CREDIT_SETTLEMENT: 29720.5 INR,"{""sourceAccountNumber"":""acc_2DWDLXI11WG"",""reference"":""UTRO6QHV1GR""}",tx_41g38uodzpy
tx_78kln4qdmgo,BANK_STATEMENT,UTRC27MO6GZ,3224900,INR,2026-08-04,2026-08-23T10:20:01.048Z,BANK_CREDIT_SETTLEMENT: 32249 INR,"{""sourceAccountNumber"":""acc_U4PDG3N0NZ9"",""reference"":""UTRC27MO6GZ""}",tx_wlxhm5ymtcp
tx_yo288hbakr9,BANK_STATEMENT,UTRCFJRYZUE,2411000,INR,2026-08-13,2026-08-23T18:06:27.048Z,BANK_CREDIT_SETTLEMENT: 24110 INR,"{""sourceAccountNumber"":""acc_FCJ31KVGR7P"",""reference"":""UTRCFJRYZUE""}",tx_7b0q3mg8zhp
tx_1pa0wy6bidw,BANK_STATEMENT,UTRXGPRTRK4,1060827,INR,2026-07-28,2026-08-23T10:46:25.048Z,BANK_CREDIT_SETTLEMENT: 10608.27 INR,"{""sourceAccountNumber"":""acc_594U4QER9G7"",""reference"":""UTRXGPRTRK4""}",tx_20qdhut5z1p
tx_y0hny4ux9vl,BANK_STATEMENT,UTRS5S1KC2J,3392514,INR,2026-08-17,2026-08-23T02:40:22.048Z,BANK_CREDIT_SETTLEMENT: 33925.14 INR,"{""sourceAccountNumber"":""acc_VV9NO6NK9U"",""reference"":""UTRS5S1KC2J""}",tx_s6os6f2alo
tx_dn02ga817kn,BANK_STATEMENT,UTR8NFJHZGS,3534314,INR,2026-08-07,2026-08-23T06:22:26.048Z,BANK_CREDIT_SETTLEMENT: 35343.14 INR,"{""sourceAccountNumber"":""acc_0K1FC6PTGXL8"",""reference"":""UTR8NFJHZGS""}",tx_uiqn7nsirtp
tx_thnspo8ss8s,BANK_STATEMENT,UTRG79MKPH5,2293918,INR,2026-08-14,2026-08-23T00:47:46.048Z,BANK_CREDIT_SETTLEMENT: 22939.18 INR,"{""sourceAccountNumber"":""acc_FV16OFU8FW5"",""reference"":""UTRG79MKPH5""}",tx_8j35if6zmep
tx_rq39ec5djhg,BANK_STATEMENT,UTR6OT9CSFX,3919345,INR,2026-07-20,2026-08-21T22:04:51.048Z,BANK_CREDIT: 39193.45 INR - ANNUAL_PREMIUM_UPGRADE,"{""sourceAccountNumber"":""acc_XSKFVV6IKT""}",
tx_fkfg4k8ea74,BANK_STATEMENT,UTRMVG885W1,1376787,INR,2026-07-20,2026-08-23T03:43:54.048Z,BANK_CREDIT_SETTLEMENT: 13767.87 INR,"{""sourceAccountNumber"":""acc_6SPCWJQZ7N8"",""reference"":""UTRMVG885W1""}",tx_889g3hz9ltk
tx_f3xkdueu2mp,BANK_STATEMENT,UTRT3SPD2Z8,2319330,INR,2026-07-19,2026-08-23T17:36:22.048Z,BANK_CREDIT_SETTLEMENT: 23193.3 INR,"{""sourceAccountNumber"":""acc_6UCX9IFY8ZO"",""reference"":""UTRT3SPD2Z8""}",tx_p6mytaoplgg
tx_g2np3y8w0e,BANK_STATEMENT,UTRDXOIYGUD,358988,INR,2026-08-10,2026-08-23T07:55:33.048Z,BANK_CREDIT_SETTLEMENT: 3589.88 INR,"{""sourceAccountNumber"":""acc_RL1T846I95H"",""reference"":""UTRDXOIYGUD""}",tx_bkt93rio69h
tx_84ill1cgbpc,BANK_STATEMENT,UTR7MU771F6,3350236,INR,2026-07-21,2026-08-22T08:52:51.048Z,BANK_CREDIT: 33502.36 INR - PLATFORM_MAINTENANCE_FEE,"{""sourceAccountNumber"":""acc_KWI3U1U08BP""}",
tx_deh46m5kwdm,BANK_STATEMENT,UTRJ12YG7T9,1415726,INR,2026-07-22,2026-08-23T03:14:02.048Z,BANK_CREDIT_SETTLEMENT: 14157.26 INR,"{""sourceAccountNumber"":""acc_AN2BCAGFN1D"",""reference"":""UTRJ12YG7T9""}",tx_72oiqxreq3s
tx_tc0t9b4ow4e,BANK_STATEMENT,UTRZDHGWN03,2446626,INR,2026-08-06,2026-08-22T22:59:54.048Z,BANK_CREDIT_SETTLEMENT: 24466.26 INR,"{""sourceAccountNumber"":""acc_DNQ6WD9OW8"",""reference"":""UTRZDHGWN03""}",tx_4895i074hir
tx_tgi4lct7o9o,BANK_STATEMENT,UTRT0VOP50P,3094496,INR,2026-07-24,2026-08-23T05:42:54.048Z,BANK_CREDIT_SETTLEMENT: 30944.96 INR,"{""sourceAccountNumber"":""acc_O7GEZ9XNUAH"",""reference"":""UTRT0VOP50P""}",tx_1fzfpmn9z4a
tx_2ivf2b1x51n,BANK_STATEMENT,UTRUNFA6Y9H,2360668,INR,2026-07-21,2026-08-23T10:19:43.048Z,BANK_CREDIT_SETTLEMENT: 23606.68 INR,"{""sourceAccountNumber"":""acc_Q264YLVYCA"",""reference"":""UTRUNFA6Y9H""}",tx_2kcnyoup6j7
tx_3wjoxoat433,BANK_STATEMENT,UTRF3BWX31B,1013334,INR,2026-07-15,2026-08-23T09:27:53.048Z,BANK_CREDIT_SETTLEMENT: 10133.34 INR,"{""sourceAccountNumber"":""acc_VEPOIPLDCS"",""reference"":""UTRF3BWX31B""}",tx_jpremsnh4ad
tx_rrk09yn1vik,BANK_STATEMENT,UTRNGE9W7AB,1233760,INR,2026-07-13,2026-08-23T02:52:10.048Z,BANK_CREDIT_SETTLEMENT: 12337.6 INR,"{""sourceAccountNumber"":""acc_K3VHWTSOA1"",""reference"":""UTRNGE9W7AB""}",tx_oa7x5x99px
tx_jlhxub4yk5,BANK_STATEMENT,UTRPE233AYI,1905924,INR,2026-08-18,2026-08-23T09:38:54.048Z,BANK_CREDIT_SETTLEMENT: 19059.24 INR,"{""sourceAccountNumber"":""acc_6FMKI0YAVIA"",""reference"":""UTRPE233AYI""}",tx_fc81m30bu1k
tx_148nvwnyjjm,BANK_STATEMENT,UTR7QKRSU07,229837,INR,2026-08-11,2026-08-23T09:11:33.048Z,BANK_CREDIT_SETTLEMENT: 2298.37 INR,"{""sourceAccountNumber"":""acc_1IAB7RBJ3J4"",""reference"":""UTR7QKRSU07""}",tx_t5cas9elyd
tx_k1lcqkxsunb,BANK_STATEMENT,UTRQ0YJGW4G,153814,INR,2026-08-07,2026-08-23T06:52:05.048Z,BANK_CREDIT_SETTLEMENT: 1538.14 INR,"{""sourceAccountNumber"":""acc_99WWVVHYIF5"",""reference"":""UTRQ0YJGW4G""}",tx_9qfyrdn9qdt
tx_2dw42fcep3w,BANK_STATEMENT,UTR2ZJBVXUA,207363,INR,2026-07-24,2026-08-23T09:58:24.048Z,BANK_CREDIT_SETTLEMENT: 2073.63 INR,"{""sourceAccountNumber"":""acc_5V0DHZAD9ON"",""reference"":""UTR2ZJBVXUA""}",tx_jbc3i5gen9f
tx_5kdwvvm5dqb,BANK_STATEMENT,UTRCBQTTXDW,3641840,INR,2026-08-12,2026-08-23T15:31:58.049Z,BANK_CREDIT_SETTLEMENT: 36418.4 INR,"{""sourceAccountNumber"":""acc_G6KYZHD0AM"",""reference"":""UTRCBQTTXDW""}",tx_raw45wf0jpp
tx_5fir7zby4ye,BANK_STATEMENT,UTR04RTF7M5,838251,INR,2026-08-07,2026-08-22T20:20:31.049Z,BANK_CREDIT_SETTLEMENT: 8382.51 INR,"{""sourceAccountNumber"":""acc_KJFDZTYJ0PA"",""reference"":""UTR04RTF7M5""}",tx_06i1glwus5a7
tx_go73wcmhiir,BANK_STATEMENT,UTR2TE4ZYKS,2513917,INR,2026-07-21,2026-08-23T03:11:23.049Z,BANK_CREDIT_SETTLEMENT: 25139.17 INR,"{""sourceAccountNumber"":""acc_IP2HY2K6MU"",""reference"":""UTR2TE4ZYKS""}",tx_qpyhvde0bxp
tx_6us0x3i490l,BANK_STATEMENT,UTRBH2X7FUA,184139,INR,2026-08-02,2026-08-22T22:21:59.049Z,BANK_CREDIT_SETTLEMENT: 1841.39 INR,"{""sourceAccountNumber"":""acc_4PTCK4USKP9"",""reference"":""UTRBH2X7FUA""}",tx_vudwnsl4svo
tx_c7dkfjqzot,BANK_STATEMENT,UTR63KJKW4K,1496832,INR,2026-07-28,2026-08-23T11:07:54.049Z,BANK_CREDIT_SETTLEMENT: 14968.32 INR,"{""sourceAccountNumber"":""acc_W2QKR5K38V"",""reference"":""UTR63KJKW4K""}",tx_sndj9ckqws
tx_9fb880gt2zl,BANK_STATEMENT,UTRIKURMKMN,612632,INR,2026-07-08,2026-08-23T00:02:41.049Z,BANK_CREDIT_SETTLEMENT: 6126.32 INR,"{""sourceAccountNumber"":""acc_789SOZUCGBW"",""reference"":""UTRIKURMKMN""}",tx_gxgae8aoc9p
tx_hhj7vbf604a,BANK_STATEMENT,UTR34EBEXWW,1313315,INR,2026-07-07,2026-08-23T04:28:08.049Z,BANK_CREDIT_SETTLEMENT: 13133.15 INR,"{""sourceAccountNumber"":""acc_7GB3094OOM"",""reference"":""UTR34EBEXWW""}",tx_ng8t9ojciv
tx_mqh1ogs2x4,BANK_STATEMENT,UTRR9JLV7HK,4009251,INR,2026-08-12,2026-08-22T22:32:18.049Z,BANK_CREDIT_SETTLEMENT: 40092.51 INR,"{""sourceAccountNumber"":""acc_VHEXVXBCB7"",""reference"":""UTRR9JLV7HK""}",tx_m5eod6zifc
tx_yoydm3e7y1g,BANK_STATEMENT,UTRW3V662QU,1157169,INR,2026-08-11,2026-08-23T16:25:38.049Z,BANK_CREDIT_SETTLEMENT: 11571.69 INR,"{""sourceAccountNumber"":""acc_H338VZMDH9L"",""reference"":""UTRW3V662QU""}",tx_bzzgw1fpan
tx_wxzu7e19iwq,BANK_STATEMENT,UTRHG2NORBK,3750054,INR,2026-08-05,2026-08-22T18:47:50.049Z,BANK_CREDIT_SETTLEMENT: 37500.54 INR,"{""sourceAccountNumber"":""acc_GOVNC88R795"",""reference"":""UTRHG2NORBK""}",tx_aaah1ba7q6d
tx_uwj0meezibo,BANK_STATEMENT,UTR540D90AR,1164765,INR,2026-07-20,2026-08-23T09:02:23.049Z,BANK_CREDIT_SETTLEMENT: 11647.65 INR,"{""sourceAccountNumber"":""acc_ZKCH01IEFAO"",""reference"":""UTR540D90AR""}",tx_oyitjjpj0t
tx_0wub3jndzeyf,BANK_STATEMENT,UTR5E7WVL6M,2175068,INR,2026-07-09,2026-08-23T00:37:36.049Z,BANK_CREDIT_SETTLEMENT: 21750.68 INR,"{""sourceAccountNumber"":""acc_QZMCZ6UE8RI"",""reference"":""UTR5E7WVL6M""}",tx_et9121kl9l5
tx_b610dofsqw,BANK_STATEMENT,UTRYXZQHYTI,4114020,INR,2026-07-20,2026-08-22T01:37:58.049Z,BANK_CREDIT: 41140.2 INR - SOFTWARE_LICENSE_RENEWAL,"{""sourceAccountNumber"":""acc_UGHOMJXL5I""}",
tx_mcz45fx85y,BANK_STATEMENT,UTREKPXDJKM,1186190,INR,2026-07-16,2026-08-23T08:08:24.049Z,BANK_CREDIT_SETTLEMENT: 11861.9 INR,"{""sourceAccountNumber"":""acc_LRKDU2C0R3"",""reference"":""UTREKPXDJKM""}",tx_k2c0cwqi45n
tx_9f3pa3uvoda,BANK_STATEMENT,UTR9S9BSDWE,1200390,INR,2026-08-13,2026-08-23T15:16:16.049Z,BANK_CREDIT_SETTLEMENT: 12003.9 INR,"{""sourceAccountNumber"":""acc_TQ2TQWUG68"",""reference"":""UTR9S9BSDWE""}",tx_il5zapwldgp
tx_5r6zkr5gdvn,BANK_STATEMENT,UTRM91BN9C9,2451660,INR,2026-07-09,2026-08-23T00:02:32.049Z,BANK_CREDIT_SETTLEMENT: 24516.6 INR,"{""sourceAccountNumber"":""acc_A0LLGAKKYJC"",""reference"":""UTRM91BN9C9""}",tx_9veir1sgxzr
tx_55g9gkse8b8,BANK_STATEMENT,UTRV7IQQXHU,3687960,INR,2026-08-04,2026-08-23T14:17:16.049Z,BANK_CREDIT_SETTLEMENT: 36879.6 INR,"{""sourceAccountNumber"":""acc_UA0NLFCNWUR"",""reference"":""UTRV7IQQXHU""}",tx_bug0wim23gl
tx_nn3ql26iprn,BANK_STATEMENT,UTRE435HUBN,2848270,INR,2026-07-07,2026-08-21T20:24:37.049Z,BANK_CREDIT: 28482.7 INR - DIGITAL_GOODS_EBOOK_DOWNLOAD,"{""sourceAccountNumber"":""acc_UWQ03MF3EZ""}",
tx_glvvolxu7kq,BANK_STATEMENT,UTRO3TAFKEE,2344519,INR,2026-07-15,2026-08-22T23:55:24.049Z,BANK_CREDIT_SETTLEMENT: 23445.19 INR,"{""sourceAccountNumber"":""acc_K71DGEBX8BK"",""reference"":""UTRO3TAFKEE""}",tx_k6h9laqcit
tx_eapzscq730h,BANK_STATEMENT,UTRVNVCAT0D,2483913,INR,2026-07-08,2026-08-23T12:18:56.049Z,BANK_CREDIT_SETTLEMENT: 24839.13 INR,"{""sourceAccountNumber"":""acc_PBW8XDFNXQ"",""reference"":""UTRVNVCAT0D""}",tx_y6vei3db9s
tx_n58z7dl7nv7,BANK_STATEMENT,UTRH9VAXB7K,443841,INR,2026-07-20,2026-08-23T09:01:08.049Z,BANK_CREDIT_SETTLEMENT: 4438.41 INR,"{""sourceAccountNumber"":""acc_MB519NWLZ6E"",""reference"":""UTRH9VAXB7K""}",tx_6vetqshygqw
tx_ox3nm9f05l,BANK_STATEMENT,UTRHKK1DC4W,4242792,INR,2026-08-12,2026-08-23T17:58:07.049Z,BANK_CREDIT_SETTLEMENT: 42427.92 INR,"{""sourceAccountNumber"":""acc_723B2H141SL"",""reference"":""UTRHKK1DC4W""}",tx_2q7dzyqmni3
tx_b5gsadbwr25,BANK_STATEMENT,UTR7EAC6RNO,3058721,INR,2026-08-15,2026-08-23T01:55:12.049Z,BANK_CREDIT_SETTLEMENT: 30587.21 INR,"{""sourceAccountNumber"":""acc_3BBP5UXJSAY"",""reference"":""UTR7EAC6RNO""}",tx_mnaa3c6rv1q
tx_ueh53o15zml,BANK_STATEMENT,UTRE1VSS0CE,1668141,INR,2026-08-05,2026-08-23T16:20:08.049Z,BANK_CREDIT_SETTLEMENT: 16681.41 INR,"{""sourceAccountNumber"":""acc_2LJEKBNYSS4"",""reference"":""UTRE1VSS0CE""}",tx_ywh7mw3bokf
tx_cxtdgsl5tp8,BANK_STATEMENT,UTR33Q8JEVL,1568616,INR,2026-07-20,2026-08-23T09:48:05.049Z,BANK_CREDIT_SETTLEMENT: 15686.16 INR,"{""sourceAccountNumber"":""acc_2G64P6GPRTV"",""reference"":""UTR33Q8JEVL""}",tx_bmkogrwjrnn
