"transactionRecordId","dataSource","externalReference","amountPaise","currencyCode","transactionDate","ingestedAt","rawDescription","rawPayload","matchGroupId"
tx_ua2c1kdt5d,GATEWAY_SETTLEMENT,pay_P47S53W0,998410,INR,2026-08-18,2026-08-23T09:58:48.048Z,STRIPE SETTLEMENT: 9984.1 INR,"{""gatewayProvider"":""RAZORPAY"",""reference"":""pay_P47S53W0""}",tx_ath6fh3dfk
tx_iajw8kqmi4,GATEWAY_SETTLEMENT,pay_IXCAH6K7,3435298,INR,2026-07-24,2026-08-22T23:02:51.048Z,BRAINTREE SETTLEMENT: 34352.98 INR,"{""gatewayProvider"":""STRIPE"",""reference"":""pay_IXCAH6K7""}",tx_4hjdwetqx8e
tx_fov2c2rdim6,GATEWAY_SETTLEMENT,pay_EDVZ1GGP,1111943,INR,2026-07-07,2026-08-23T01:04:50.048Z,STRIPE SETTLEMENT: 11119.43 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_EDVZ1GGP""}",tx_83f0dt6fw6c
tx_afbv0v8jlhm,GATEWAY_SETTLEMENT,pay_KIULMZP1,2342442,INR,2026-07-12,2026-08-23T07:36:53.048Z,BRAINTREE SETTLEMENT: 23424.42 INR,"{""gatewayProvider"":""RAZORPAY"",""reference"":""pay_KIULMZP1""}",tx_w0p9pgjfj1o
tx_j3dgr1tm01h,GATEWAY_SETTLEMENT,pay_WSSFYITO,3923143,INR,2026-07-06,2026-08-23T10:24:09.048Z,RAZORPAY SETTLEMENT: 39231.43 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_WSSFYITO""}",tx_hslo5q1zb6k
tx_57xd5lugphh,GATEWAY_SETTLEMENT,pay_INPNYN7U,400466,INR,2026-08-10,2026-08-23T02:34:02.048Z,RAZORPAY SETTLEMENT: 4004.66 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_INPNYN7U""}",tx_1il5fyp1evv
tx_upehzg68wfd,GATEWAY_SETTLEMENT,pay_VCO796ZU,2477938,INR,2026-07-23,2026-08-22T12:30:46.048Z,PAYPAL PAYMENT: 24779.38 INR,"{""gatewayProvider"":""RAZORPAY""}",
tx_biq3dnz4qb,GATEWAY_SETTLEMENT,pay_V4T3EVQ5,82297,INR,2026-08-02,2026-08-22T20:19:11.048Z,PAYPAL SETTLEMENT: 822.97 INR,"{""gatewayProvider"":""RAZORPAY"",""reference"":""pay_V4T3EVQ5""}",tx_fbmht6b049n
tx_a4q1sasiloa,GATEWAY_SETTLEMENT,pay_TR00IFMT,2242083,INR,2026-08-06,2026-08-23T00:24:20.048Z,PAYPAL SETTLEMENT: 22420.83 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_TR00IFMT""}",tx_psadxduh7xk
tx_wg26i29mgtd,GATEWAY_SETTLEMENT,pay_A7LVBYHJ,3119343,INR,2026-08-18,2026-08-23T13:30:04.048Z,PAYPAL SETTLEMENT: 31193.43 INR,"{""gatewayProvider"":""STRIPE"",""reference"":""pay_A7LVBYHJ""}",tx_83dugmcmlyk
tx_hntpk2p0im,GATEWAY_SETTLEMENT,pay_1DOXCRS7,4150093,INR,2026-07-26,2026-08-23T17:26:10.048Z,PAYPAL SETTLEMENT: 41500.93 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_1DOXCRS7""}",tx_w7xras9gkkj
tx_rn8ev4km2vl,GATEWAY_SETTLEMENT,pay_N5Q3DBWE,3653316,INR,2026-07-21,2026-08-23T00:24:18.048Z,STRIPE SETTLEMENT: 36533.16 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_N5Q3DBWE""}",tx_9oyc1f7jlz8
tx_brer0zg01ie,GATEWAY_SETTLEMENT,pay_SQJ8P0KX,1153190,INR,2026-07-29,2026-08-23T17:58:53.048Z,PAYPAL SETTLEMENT: 11531.9 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_SQJ8P0KX""}",tx_nz764m9e6ri
tx_04fxty8aa0wd,GATEWAY_SETTLEMENT,pay_50BQMSQS,4452733,INR,2026-08-02,2026-08-23T06:06:39.048Z,BRAINTREE SETTLEMENT: 44527.33 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_50BQMSQS""}",tx_7a0yzw363k4
tx_4cq6rckvtgl,GATEWAY_SETTLEMENT,pay_L977Q4JO,3970450,INR,2026-08-02,2026-08-23T00:14:16.048Z,SQUARE SETTLEMENT: 39704.5 INR,"{""gatewayProvider"":""RAZORPAY"",""reference"":""pay_L977Q4JO""}",tx_76q82q3y0mw
tx_xu04h444hj,GATEWAY_SETTLEMENT,pay_7P4X05FG,2651986,INR,2026-08-10,2026-08-22T22:47:04.048Z,SQUARE SETTLEMENT: 26519.86 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_7P4X05FG""}",tx_el9hctgwlyc
tx_5tirg4892cc,GATEWAY_SETTLEMENT,pay_ST4KBD8I,2671138,INR,2026-07-12,2026-08-22T01:33:30.048Z,STRIPE PAYMENT: 26711.38 INR,"{""gatewayProvider"":""RAZORPAY""}",
tx_q8d9t1tv89s,GATEWAY_SETTLEMENT,pay_YONN4V5L,1263470,INR,2026-07-26,2026-08-23T07:49:44.048Z,STRIPE SETTLEMENT: 12634.7 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_YONN4V5L""}",tx_66le4scnxe
tx_hlaxzd7gou,GATEWAY_SETTLEMENT,Y9TPNTKI,2968653,INR,2026-08-04,2026-08-23T10:40:24.048Z,RAZORPAY SETTLEMENT: 29686.53 INR,"{""gatewayProvider"":""STRIPE"",""reference"":""Y9TPNTKI""}",tx_odff4549duk
tx_hgwirn3uveu,GATEWAY_SETTLEMENT,pay_JGB85KJA,931561,INR,2026-08-11,2026-08-22T00:52:35.048Z,RAZORPAY PAYMENT: 9315.61 INR,"{""gatewayProvider"":""BRAINTREE""}",
tx_otg5ppoomb,GATEWAY_SETTLEMENT,pay_REOVRR8C,3518941,INR,2026-08-19,2026-08-23T01:44:17.048Z,BRAINTREE SETTLEMENT: 35189.41 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_REOVRR8C""}",tx_zp9she9xpu
tx_p5x0xci5eag,GATEWAY_SETTLEMENT,pay_QJI9KAMS,4020914,INR,2026-07-13,2026-08-22T21:03:32.048Z,PAYPAL SETTLEMENT: 40209.14 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_QJI9KAMS""}",tx_oydydlliv4
tx_63y3d3jb0uk,GATEWAY_SETTLEMENT,pay_4ZF5AFFT,1361676,INR,2026-08-08,2026-08-21T22:41:42.048Z,BRAINTREE PAYMENT: 13616.76 INR,"{""gatewayProvider"":""STRIPE""}",
tx_vqs7qrjtke,GATEWAY_SETTLEMENT,pay_J53T3D48,376525,INR,2026-07-22,2026-08-23T01:05:30.048Z,STRIPE SETTLEMENT: 3765.25 INR,"{""gatewayProvider"":""STRIPE"",""reference"":""pay_J53T3D48""}",tx_54iemu8zf2o
tx_uucmzhir8l,GATEWAY_SETTLEMENT,pay_WO8G8CCO,1779928,INR,2026-07-13,2026-08-23T07:16:45.048Z,BRAINTREE SETTLEMENT: 17799.28 INR,"{""gatewayProvider"":""RAZORPAY"",""reference"":""pay_WO8G8CCO""}",tx_ovuma4z61ik
tx_decqjttx4na,GATEWAY_SETTLEMENT,pay_C331KKKQ,310503,INR,2026-08-02,2026-08-23T12:17:47.048Z,RAZORPAY SETTLEMENT: 3105.03 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_C331KKKQ""}",tx_z5iydvxod6g
tx_lzgx8joybgk,GATEWAY_SETTLEMENT,pay_XYKAAVPP,410789,INR,2026-07-17,2026-08-22T18:25:38.048Z,RAZORPAY PAYMENT: 4107.89 INR,"{""gatewayProvider"":""SQUARE""}",
tx_3wtzbg0bjaf,GATEWAY_SETTLEMENT,pay_IQ4NHQJ2,3000494,INR,2026-07-19,2026-08-23T08:01:52.048Z,SQUARE SETTLEMENT: 30004.94 INR,"{""gatewayProvider"":""STRIPE"",""reference"":""pay_IQ4NHQJ2""}",tx_ulqdqyrkqqi
tx_w6zhmu99dg,GATEWAY_SETTLEMENT,pay_TCZ084XZ,2304341,INR,2026-07-29,2026-08-23T02:08:00.048Z,BRAINTREE SETTLEMENT: 23043.41 INR,"{""gatewayProvider"":""STRIPE"",""reference"":""pay_TCZ084XZ""}",tx_v0e7bv31sym
tx_wfswgsmujas,GATEWAY_SETTLEMENT,pay_B0ATH9AD,2230991,INR,2026-07-16,2026-08-23T09:19:21.048Z,SQUARE SETTLEMENT: 22309.91 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_B0ATH9AD""}",tx_vpoduijbu7n
tx_g6vok5ri4wo,GATEWAY_SETTLEMENT,pay_RSMV53PF,3785942,INR,2026-08-12,2026-08-23T17:08:17.048Z,SQUARE SETTLEMENT: 37859.42 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_RSMV53PF""}",tx_tfb0e7rya3
tx_1rifhfgx625,GATEWAY_SETTLEMENT,pay_ULLDFFUD,3640304,INR,2026-07-26,2026-08-23T01:26:59.048Z,PAYPAL SETTLEMENT: 36403.04 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_ULLDFFUD""}",tx_tuaq7kavpt
tx_7bm07f7pd93,GATEWAY_SETTLEMENT,pay_898DH3L7,3496800,INR,2026-07-13,2026-08-23T04:53:07.048Z,RAZORPAY SETTLEMENT: 34968 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_898DH3L7""}",tx_52yzb9vr2w9
tx_f19szzpfs08,GATEWAY_SETTLEMENT,pay_YLSATOZT,1616406,INR,2026-07-19,2026-08-22T19:32:24.048Z,BRAINTREE SETTLEMENT: 16164.06 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_YLSATOZT""}",tx_8u5oiibl545
tx_joo71siucb,GATEWAY_SETTLEMENT,pay_UZ3ORNNJ,4456261,INR,2026-08-07,2026-08-22T21:52:25.048Z,STRIPE SETTLEMENT: 44562.61 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_UZ3ORNNJ""}",tx_xhebwpjaco
tx_9rgmemwf9m4,GATEWAY_SETTLEMENT,pay_2KTZZQ3R,1585167,INR,2026-07-07,2026-08-23T16:38:38.048Z,PAYPAL SETTLEMENT: 15851.67 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_2KTZZQ3R""}",tx_hhr9b2gbv0d
tx_stn3ba6yvhn,GATEWAY_SETTLEMENT,pay_PRETIPRB,2557804,INR,2026-07-17,2026-08-23T05:13:58.048Z,PAYPAL SETTLEMENT: 25578.04 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_PRETIPRB""}",tx_pdw7svfimqo
tx_785rtmvku83,GATEWAY_SETTLEMENT,pay_IASZ86UA,797345,INR,2026-08-07,2026-08-23T06:15:38.048Z,BRAINTREE SETTLEMENT: 7973.45 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_IASZ86UA""}",tx_a8a36o9phxj
tx_u3yu5m7sis9,GATEWAY_SETTLEMENT,pay_M4OIEU0I,308161,INR,2026-08-02,2026-08-23T14:30:24.048Z,RAZORPAY SETTLEMENT: 3081.61 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_M4OIEU0I""}",tx_jkucslbscdb
tx_grwah5u2tvp,GATEWAY_SETTLEMENT,pay_93ZOYQYP,1276875,INR,2026-07-14,2026-08-23T06:48:04.048Z,STRIPE SETTLEMENT: 12768.75 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_93ZOYQYP""}",tx_n1x18h9rp1r
tx_nsuphvu4l6s,GATEWAY_SETTLEMENT,pay_WSCKD49B,2300912,INR,2026-07-27,2026-08-23T08:54:28.048Z,BRAINTREE SETTLEMENT: 23009.12 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_WSCKD49B""}",tx_3v90wwgq4d2
tx_tngg9oovk2n,GATEWAY_SETTLEMENT, pay_O6QHV1GR ,3075900,INR,2026-07-09,2026-08-23T04:31:26.048Z,SQUARE SETTLEMENT: 30759 INR,"{""gatewayProvider"":""RAZORPAY"",""reference"":"" pay_O6QHV1GR ""}",tx_41g38uodzpy
tx_iotfltceur,GATEWAY_SETTLEMENT, pay_C27MO6GZ ,4207855,INR,2026-08-02,2026-08-23T12:53:50.048Z,SQUARE SETTLEMENT: 42078.55 INR,"{""gatewayProvider"":""STRIPE"",""reference"":"" pay_C27MO6GZ ""}",tx_wlxhm5ymtcp
tx_l8se10xwyeo,GATEWAY_SETTLEMENT,pay_CFJRYZUE,3145878,INR,2026-08-12,2026-08-23T04:33:22.048Z,STRIPE SETTLEMENT: 31458.78 INR,"{""gatewayProvider"":""RAZORPAY"",""reference"":""pay_CFJRYZUE""}",tx_7b0q3mg8zhp
tx_yw7fqd2t8kd,GATEWAY_SETTLEMENT,pay_XGPRTRK4,1097193,INR,2026-07-27,2026-08-23T01:16:40.048Z,STRIPE SETTLEMENT: 10971.93 INR,"{""gatewayProvider"":""STRIPE"",""reference"":""pay_XGPRTRK4""}",tx_20qdhut5z1p
tx_972jo57ual,GATEWAY_SETTLEMENT,pay_S5S1KC2J,3510466,INR,2026-08-16,2026-08-23T09:07:04.048Z,RAZORPAY SETTLEMENT: 35104.66 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_S5S1KC2J""}",tx_s6os6f2alo
tx_9nnxly0j2z,GATEWAY_SETTLEMENT,pay_8NFJHZGS,3657713,INR,2026-08-05,2026-08-22T23:54:10.048Z,STRIPE SETTLEMENT: 36577.13 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_8NFJHZGS""}",tx_uiqn7nsirtp
tx_qrzd21qu9nq,GATEWAY_SETTLEMENT,pay_G79MKPH5,2993108,INR,2026-08-13,2026-08-22T23:16:43.048Z,BRAINTREE SETTLEMENT: 29931.08 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_G79MKPH5""}",tx_8j35if6zmep
tx_3pee1jrw47w,GATEWAY_SETTLEMENT,pay_MVG885W1,1796434,INR,2026-07-18,2026-08-23T18:13:12.048Z,PAYPAL SETTLEMENT: 17964.34 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_MVG885W1""}",tx_889g3hz9ltk
tx_zinqfhlzte,GATEWAY_SETTLEMENT,pay_T3SPD2Z8,2399969,INR,2026-07-18,2026-08-22T23:13:56.048Z,STRIPE SETTLEMENT: 23999.69 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_T3SPD2Z8""}",tx_p6mytaoplgg
tx_t5iylg6bajs,GATEWAY_SETTLEMENT,pay_DXOIYGUD,468409,INR,2026-08-03,2026-08-23T01:52:30.048Z,SQUARE SETTLEMENT: 4684.09 INR,"{""gatewayProvider"":""RAZORPAY"",""reference"":""pay_DXOIYGUD""}",tx_bkt93rio69h
tx_vply9tfcuw,GATEWAY_SETTLEMENT,pay_TBTH5EDI,4047385,INR,2026-07-25,2026-08-22T07:25:35.048Z,BRAINTREE PAYMENT: 40473.85 INR,"{""gatewayProvider"":""SQUARE""}",
tx_kg9nrklc37p,GATEWAY_SETTLEMENT,pay_J12YG7T9,1847241,INR,2026-07-19,2026-08-22T20:08:52.048Z,STRIPE SETTLEMENT: 18472.41 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_J12YG7T9""}",tx_72oiqxreq3s
tx_fsex8f6cide,GATEWAY_SETTLEMENT,pay_ZDHGWN03,2531691,INR,2026-08-04,2026-08-23T07:00:07.048Z,BRAINTREE SETTLEMENT: 25316.91 INR,"{""gatewayProvider"":""RAZORPAY"",""reference"":""pay_ZDHGWN03""}",tx_4895i074hir
tx_eti65cv2dgi,GATEWAY_SETTLEMENT,pay_T0VOP50P,3202603,INR,2026-07-23,2026-08-23T03:24:33.048Z,PAYPAL SETTLEMENT: 32026.03 INR,"{""gatewayProvider"":""RAZORPAY"",""reference"":""pay_T0VOP50P""}",tx_1fzfpmn9z4a
tx_aswalw8160i,GATEWAY_SETTLEMENT,pay_UNFA6Y9H,2442744,INR,2026-07-19,2026-08-23T11:30:58.048Z,SQUARE SETTLEMENT: 24427.44 INR,"{""gatewayProvider"":""STRIPE"",""reference"":""pay_UNFA6Y9H""}",tx_2kcnyoup6j7
tx_7bfs7rpzyxq,GATEWAY_SETTLEMENT,pay_F3BWX31B,1048566,INR,2026-07-14,2026-08-23T13:34:04.048Z,STRIPE SETTLEMENT: 10485.66 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_F3BWX31B""}",tx_jpremsnh4ad
tx_o0nqitylxo,GATEWAY_SETTLEMENT,pay_NGE9W7AB,1276656,INR,2026-07-12,2026-08-23T17:57:17.048Z,PAYPAL SETTLEMENT: 12766.56 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_NGE9W7AB""}",tx_oa7x5x99px
tx_6cjjpjoohxv,GATEWAY_SETTLEMENT,pay_PE233AYI,1972190,INR,2026-08-16,2026-08-23T05:07:36.048Z,RAZORPAY SETTLEMENT: 19721.9 INR,"{""gatewayProvider"":""RAZORPAY"",""reference"":""pay_PE233AYI""}",tx_fc81m30bu1k
tx_mtiaz3r2l3,GATEWAY_SETTLEMENT,pay_7QKRSU07,299891,INR,2026-08-09,2026-08-23T02:07:40.048Z,STRIPE SETTLEMENT: 2998.91 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_7QKRSU07""}",tx_t5cas9elyd
tx_rc0v8xtks2r,GATEWAY_SETTLEMENT,pay_QOYJGW4G,200696,INR,2026-08-05,2026-08-22T22:23:26.048Z,RAZORPAY SETTLEMENT: 2006.96 INR,"{""gatewayProvider"":""STRIPE"",""reference"":""pay_QOYJGW4G""}",tx_9qfyrdn9qdt
tx_33tu2zq4zu2,GATEWAY_SETTLEMENT,pay_2ZJBVXUA,214573,INR,2026-07-23,2026-08-23T02:56:23.048Z,PAYPAL SETTLEMENT: 2145.73 INR,"{""gatewayProvider"":""STRIPE"",""reference"":""pay_2ZJBVXUA""}",tx_jbc3i5gen9f
tx_xumia9ymlg,GATEWAY_SETTLEMENT,pay_CBQTTXDW,3767943,INR,2026-08-10,2026-08-23T10:42:34.049Z,STRIPE SETTLEMENT: 37679.43 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_CBQTTXDW""}",tx_raw45wf0jpp
tx_2dokiam0bs5,GATEWAY_SETTLEMENT,pay_04RTF7M5,867395,INR,2026-08-05,2026-08-23T13:28:56.049Z,SQUARE SETTLEMENT: 8673.95 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_04RTF7M5""}",tx_06i1glwus5a7
tx_yx0kllcaw9,GATEWAY_SETTLEMENT,pay_2TE4ZYKS,2601321,INR,2026-07-19,2026-08-23T15:19:00.049Z,PAYPAL SETTLEMENT: 26013.21 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_2TE4ZYKS""}",tx_qpyhvde0bxp
tx_1q61yojsmtx,GATEWAY_SETTLEMENT,pay_BH2X7FUA,240265,INR,2026-07-30,2026-08-23T18:01:51.049Z,SQUARE SETTLEMENT: 2402.65 INR,"{""gatewayProvider"":""RAZORPAY"",""reference"":""pay_BH2X7FUA""}",tx_vudwnsl4svo
tx_w0jvzfa8e2,GATEWAY_SETTLEMENT,pay_63KJKW4K,1549392,INR,2026-07-25,2026-08-23T03:34:51.049Z,SQUARE SETTLEMENT: 15493.92 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_63KJKW4K""}",tx_sndj9ckqws
tx_l9fvoycsbrc,GATEWAY_SETTLEMENT,pay_IKURMKMN,799364,INR,2026-07-07,2026-08-23T14:17:29.049Z,BRAINTREE SETTLEMENT: 7993.64 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_IKURMKMN""}",tx_gxgae8aoc9p
tx_rpdcz1t77h,GATEWAY_SETTLEMENT,pay_34EBEXWW,1358977,INR,2026-07-06,2026-08-23T08:59:56.049Z,RAZORPAY SETTLEMENT: 13589.77 INR,"{""gatewayProvider"":""STRIPE"",""reference"":""pay_34EBEXWW""}",tx_ng8t9ojciv
tx_v4i2sxb3a4c,GATEWAY_SETTLEMENT,pay_R9JLV7HK,4148128,INR,2026-08-09,2026-08-23T16:45:23.049Z,PAYPAL SETTLEMENT: 41481.28 INR,"{""gatewayProvider"":""STRIPE"",""reference"":""pay_R9JLV7HK""}",tx_m5eod6zifc
tx_d01feb40a9,GATEWAY_SETTLEMENT,pay_W3V662QU,1509876,INR,2026-08-08,2026-08-23T04:32:38.049Z,STRIPE SETTLEMENT: 15098.76 INR,"{""gatewayProvider"":""STRIPE"",""reference"":""pay_W3V662QU""}",tx_bzzgw1fpan
tx_zxxsko4mive,GATEWAY_SETTLEMENT,pay_HG2NORBK,3880437,INR,2026-08-02,2026-08-22T18:52:42.049Z,STRIPE SETTLEMENT: 38804.37 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_HG2NORBK""}",tx_aaah1ba7q6d
tx_wn2nmr5s5q,GATEWAY_SETTLEMENT, pay_540D90AR ,1205779,INR,2026-07-17,2026-08-22T20:57:57.049Z,BRAINTREE SETTLEMENT: 12057.79 INR,"{""gatewayProvider"":""RAZORPAY"",""reference"":"" pay_540D90AR ""}",tx_oyitjjpj0t
tx_jz833sejo6,GATEWAY_SETTLEMENT,pay_5E7WVL6M,2838032,INR,2026-07-08,2026-08-23T06:35:09.049Z,BRAINTREE SETTLEMENT: 28380.32 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_5E7WVL6M""}",tx_et9121kl9l5
tx_l24nmmrxlwo,GATEWAY_SETTLEMENT,pay_EKPXDJKM,1227949,INR,2026-07-15,2026-08-23T00:16:38.049Z,BRAINTREE SETTLEMENT: 12279.49 INR,"{""gatewayProvider"":""STRIPE"",""reference"":""pay_EKPXDJKM""}",tx_k2c0cwqi45n
tx_g3y93zp6tqg,GATEWAY_SETTLEMENT,pay_9S9BSDWE,1242643,INR,2026-08-11,2026-08-22T21:04:36.049Z,RAZORPAY SETTLEMENT: 12426.43 INR,"{""gatewayProvider"":""RAZORPAY"",""reference"":""pay_9S9BSDWE""}",tx_il5zapwldgp
tx_nfl2cc29b8n,GATEWAY_SETTLEMENT,pay_M91BN9C9,2536900,INR,2026-07-08,2026-08-22T20:01:04.049Z,PAYPAL SETTLEMENT: 25369 INR,"{""gatewayProvider"":""RAZORPAY"",""reference"":""pay_M91BN9C9""}",tx_9veir1sgxzr
tx_kwblcq7cimn,GATEWAY_SETTLEMENT,pay_V7IQQXHU,3816184,INR,2026-08-02,2026-08-22T19:16:23.049Z,PAYPAL SETTLEMENT: 38161.84 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_V7IQQXHU""}",tx_bug0wim23gl
tx_s0zu3w67kvf,GATEWAY_SETTLEMENT,pay_O3TAFKEE,2426551,INR,2026-07-13,2026-08-23T10:11:35.049Z,SQUARE SETTLEMENT: 24265.51 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_O3TAFKEE""}",tx_k6h9laqcit
tx_xropsy9vugl,GATEWAY_SETTLEMENT,pay_VNVACT0D,2570274,INR,2026-07-06,2026-08-23T11:28:47.049Z,SQUARE SETTLEMENT: 25702.74 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_VNVACT0D""}",tx_y6vei3db9s
tx_x6kcu4frl6m,GATEWAY_SETTLEMENT,H9VAXB7K,459273,INR,2026-07-18,2026-08-23T09:44:46.049Z,PAYPAL SETTLEMENT: 4592.73 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""H9VAXB7K""}",tx_6vetqshygqw
tx_uxx531ksfop,GATEWAY_SETTLEMENT,pay_HKK1DC4W,4390306,INR,2026-08-11,2026-08-22T23:45:20.049Z,PAYPAL SETTLEMENT: 43903.06 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_HKK1DC4W""}",tx_2q7dzyqmni3
tx_9zwcmtov0si,GATEWAY_SETTLEMENT,pay_J6F2ZFWG,341234,INR,2026-08-02,2026-08-22T10:38:56.049Z,PAYPAL PAYMENT: 3412.34 INR,"{""gatewayProvider"":""SQUARE""}",
tx_kw6n5984ptr,GATEWAY_SETTLEMENT,pay_7EAC6RNO,3165067,INR,2026-08-12,2026-08-23T09:28:49.049Z,SQUARE SETTLEMENT: 31650.67 INR,"{""gatewayProvider"":""RAZORPAY"",""reference"":""pay_7EAC6RNO""}",tx_mnaa3c6rv1q
tx_yaj3ml0luo,GATEWAY_SETTLEMENT,pay_HOJA8WVM,807793,INR,2026-07-22,2026-08-22T11:54:01.049Z,SQUARE PAYMENT: 8077.93 INR,"{""gatewayProvider"":""PAYPAL""}",
tx_whrcqxlhp2n,GATEWAY_SETTLEMENT,pay_E1VSS0CE,1726139,INR,2026-08-04,2026-08-23T14:03:36.049Z,RAZORPAY SETTLEMENT: 17261.39 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_E1VSS0CE""}",tx_ywh7mw3bokf
tx_7r14zgg6byk,GATEWAY_SETTLEMENT,pay_33Q8JEVL,2046732,INR,2026-07-18,2026-08-23T03:54:13.049Z,BRAINTREE SETTLEMENT: 20467.32 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_33Q8JEVL""}",tx_bmkogrwjrnn
tx_ztv3xmat95,GATEWAY_SETTLEMENT,pay_15XVRHOL,667207,INR,2026-08-02,2026-08-23T04:47:25.049Z,RAZORPAY SETTLEMENT: 6672.07 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_15XVRHOL""}",tx_ektyna78x7
tx_19g5kvg6x4d,GATEWAY_SETTLEMENT,pay_RKCTN6GV,3442986,INR,2026-08-17,2026-08-23T06:36:27.049Z,PAYPAL SETTLEMENT: 34429.86 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_RKCTN6GV""}",tx_uhgmaf97d
tx_uxzm48ebnrc,GATEWAY_SETTLEMENT,pay_XUFW9GV7,4088544,INR,2026-07-08,2026-08-22T16:25:06.049Z,STRIPE PAYMENT: 40885.44 INR,"{""gatewayProvider"":""SQUARE""}",
tx_qpdm26v81j,GATEWAY_SETTLEMENT,pay_QYYEV4L9,663076,INR,2026-07-22,2026-08-22T18:59:26.049Z,RAZORPAY SETTLEMENT: 6630.76 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_QYYEV4L9""}",tx_gnxn1vn0qjb
tx_9gbff9ps9aw,GATEWAY_SETTLEMENT,pay_S14NNVPY,3098946,INR,2026-08-05,2026-08-23T16:06:00.049Z,RAZORPAY SETTLEMENT: 30989.46 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_S14NNVPY""}",tx_of235c1zb1q
tx_iw12rn15ev,GATEWAY_SETTLEMENT,pay_4MK05EPR,747386,INR,2026-07-16,2026-08-22T19:37:49.049Z,RAZORPAY SETTLEMENT: 7473.86 INR,"{""gatewayProvider"":""BRAINTREE"",""reference"":""pay_4MK05EPR""}",tx_cwmkrf5uwmc
tx_zhx5rt9b4e9,GATEWAY_SETTLEMENT,pay_NZLR1F71,3444111,INR,2026-07-19,2026-08-23T16:53:01.049Z,BRAINTREE SETTLEMENT: 34441.11 INR,"{""gatewayProvider"":""SQUARE"",""reference"":""pay_NZLR1F71""}",tx_50cyzymj49x
tx_2sl89eeoc,GATEWAY_SETTLEMENT,pay_UUPTVNT7,272853,INR,2026-07-30,2026-08-23T07:31:57.049Z,PAYPAL SETTLEMENT: 2728.53 INR,"{""gatewayProvider"":""PAYPAL"",""reference"":""pay_UUPTVNT7""}",tx_tdmb31aifxo
