"transactionRecordId","dataSource","externalReference","amountPaise","currencyCode","transactionDate","ingestedAt","rawDescription","rawPayload"
tx_9u97didk8mi,MERCHANT_LEDGER,ORD-5UFEWB7Y,3515337,INR,2026-07-27,2026-08-23T09:19:55.994Z,MERCHANT_INVOICE: 35153.37 INR,"{""reference"":""ORD-5UFEWB7Y""}"
tx_5009xphigki,MERCHANT_LEDGER,ORD-3K886A1M,806876,INR,2026-07-25,2026-08-23T07:58:59.994Z,MERCHANT_INVOICE: 8068.76 INR,"{""reference"":""ORD-3K886A1M""}"
tx_pq8xxtjoga,MERCHANT_LEDGER,ORD-JDJ159RX-1,535783,INR,2026-08-08,2026-08-23T01:58:03.994Z,MERCHANT_LEDGER_SPLIT: 5357.83 INR,"{""reference"":""ORD-JDJ159RX-1""}"
tx_574te7d4gp,MERCHANT_LEDGER,ORD-JDJ159RX-2,535783,INR,2026-08-08,2026-08-23T14:56:55.994Z,MERCHANT_LEDGER_SPLIT: 5357.83 INR,"{""reference"":""ORD-JDJ159RX-2""}"
tx_brk9r9lxefj,MERCHANT_LEDGER,ORD-JDJ159RX-3,535783,INR,2026-08-08,2026-08-22T22:25:09.994Z,MERCHANT_LEDGER_SPLIT: 5357.83 INR,"{""reference"":""ORD-JDJ159RX-3""}"
tx_yjrpt6ffitm,MERCHANT_LEDGER,ORD-JDJ159RX-4,535781,INR,2026-08-08,2026-08-23T07:23:11.994Z,MERCHANT_LEDGER_SPLIT: 5357.81 INR,"{""reference"":""ORD-JDJ159RX-4""}"
tx_f15w5ao1bs,MERCHANT_LEDGER,ORD-90D52PNW,2349450,INR,2026-07-26,2026-08-23T06:17:29.994Z,MERCHANT_INVOICE: 23494.5 INR,"{""reference"":""ORD-90D52PNW""}"
tx_769p75hmow,MERCHANT_LEDGER,ORD-3C2052CW,2045812,INR,2026-08-07,2026-08-23T12:37:07.994Z,MERCHANT_INVOICE: 20458.12 INR,"{""reference"":""ORD-3C2052CW""}"
tx_3kf9nyzuz5u,MERCHANT_LEDGER,ORD-Y2I1A4P9-1,937457,INR,2026-07-09,2026-08-23T10:14:20.994Z,MERCHANT_LEDGER_SPLIT: 9374.57 INR,"{""reference"":""ORD-Y2I1A4P9-1""}"
tx_bibcjfd48tj,MERCHANT_LEDGER,ORD-Y2I1A4P9-2,937457,INR,2026-07-09,2026-08-23T16:44:25.994Z,MERCHANT_LEDGER_SPLIT: 9374.57 INR,"{""reference"":""ORD-Y2I1A4P9-2""}"
tx_satf7v088cj,MERCHANT_LEDGER,ORD-Y2I1A4P9-3,937456,INR,2026-07-09,2026-08-23T12:32:41.994Z,MERCHANT_LEDGER_SPLIT: 9374.56 INR,"{""reference"":""ORD-Y2I1A4P9-3""}"
tx_a7h7fkgcjx8,MERCHANT_LEDGER,ORD-QJ33L4M0,2168468,INR,2026-08-08,2026-08-23T04:14:58.994Z,MERCHANT_INVOICE: 21684.68 INR,"{""reference"":""ORD-QJ33L4M0""}"
tx_s2ftr4xmw9,MERCHANT_LEDGER,ORD-1CWHSY43,3758935,INR,2026-07-28,2026-08-22T22:49:57.994Z,MERCHANT_INVOICE: 37589.35 INR,"{""reference"":""ORD-1CWHSY43""}"
tx_569xocb6o0v,MERCHANT_LEDGER,ORD-S6RHU0KF-1,602063,INR,2026-08-06,2026-08-22T22:15:37.994Z,MERCHANT_LEDGER_SPLIT: 6020.63 INR,"{""reference"":""ORD-S6RHU0KF-1""}"
tx_o01zlpf13kk,MERCHANT_LEDGER,ORD-S6RHU0KF-2,602063,INR,2026-08-06,2026-08-23T08:19:07.994Z,MERCHANT_LEDGER_SPLIT: 6020.63 INR,"{""reference"":""ORD-S6RHU0KF-2""}"
tx_weuf0hzb1dq,MERCHANT_LEDGER,ORD-S6RHU0KF-3,602063,INR,2026-08-06,2026-08-23T16:27:29.994Z,MERCHANT_LEDGER_SPLIT: 6020.63 INR,"{""reference"":""ORD-S6RHU0KF-3""}"
tx_j3yzr4qetkh,MERCHANT_LEDGER,ORD-XNIV088T,1064146,INR,2026-07-18,2026-08-23T13:20:36.994Z,MERCHANT_INVOICE: 10641.46 INR,"{""reference"":""ORD-XNIV088T""}"
tx_qqbsip2kq,MERCHANT_LEDGER,ORD-8WH6XDY2,3993760,INR,2026-07-28,2026-08-23T16:48:44.994Z,MERCHANT_INVOICE: 39937.6 INR,"{""reference"":""ORD-8WH6XDY2""}"
tx_xhb42x1nqx,MERCHANT_LEDGER,ORD-HTC8V42C,2929378,INR,2026-08-10,2026-08-23T15:09:47.994Z,MERCHANT_INVOICE: 29293.78 INR,"{""reference"":""ORD-HTC8V42C""}"
tx_jnapxzc346,MERCHANT_LEDGER,ORD-KDXJN1FF,3518698,INR,2026-07-28,2026-08-23T05:02:20.994Z,MERCHANT_INVOICE: 35186.98 INR,"{""reference"":""ORD-KDXJN1FF""}"
tx_d2y74qej2d8,MERCHANT_LEDGER,ORD-GLV1QSUF-1,609437,INR,2026-08-16,2026-08-22T22:57:37.994Z,MERCHANT_LEDGER_SPLIT: 6094.37 INR,"{""reference"":""ORD-GLV1QSUF-1""}"
tx_6ps73wcn1q,MERCHANT_LEDGER,ORD-GLV1QSUF-2,609437,INR,2026-08-16,2026-08-23T11:19:02.994Z,MERCHANT_LEDGER_SPLIT: 6094.37 INR,"{""reference"":""ORD-GLV1QSUF-2""}"
tx_2xxwq4k3fnk,MERCHANT_LEDGER,ORD-GLV1QSUF-3,609437,INR,2026-08-16,2026-08-23T13:38:25.994Z,MERCHANT_LEDGER_SPLIT: 6094.37 INR,"{""reference"":""ORD-GLV1QSUF-3""}"
tx_iifi9omuv0d,MERCHANT_LEDGER,ORD-GLV1QSUF-4,609438,INR,2026-08-16,2026-08-23T06:50:51.994Z,MERCHANT_LEDGER_SPLIT: 6094.38 INR,"{""reference"":""ORD-GLV1QSUF-4""}"
tx_b1j0cy7kbxh,MERCHANT_LEDGER,ORD-VK7K9KFQ,1794139,INR,2026-07-25,2026-08-23T02:48:25.994Z,MERCHANT_INVOICE: 17941.39 INR,"{""reference"":""ORD-VK7K9KFQ""}"
tx_yg1zfuw04o7,MERCHANT_LEDGER,ORD-X2W5DKPW,3630513,INR,2026-07-22,2026-08-23T08:30:05.994Z,MERCHANT_INVOICE: 36305.13 INR,"{""reference"":""ORD-X2W5DKPW""}"
tx_vzhm8g2uibf,MERCHANT_LEDGER,ORD-VO05IXVB,699800,INR,2026-08-08,2026-08-23T02:03:28.994Z,MERCHANT_INVOICE: 6998 INR,"{""reference"":""ORD-VO05IXVB""}"
tx_rcwyrl56p5,MERCHANT_LEDGER,ORD-1992DLA6-1,420480,INR,2026-08-18,2026-08-23T07:44:41.994Z,MERCHANT_LEDGER_SPLIT: 4204.8 INR,"{""reference"":""ORD-1992DLA6-1""}"
tx_vzssfjlo2jo,MERCHANT_LEDGER,ORD-1992DLA6-2,420479,INR,2026-08-18,2026-08-23T14:29:33.994Z,MERCHANT_LEDGER_SPLIT: 4204.79 INR,"{""reference"":""ORD-1992DLA6-2""}"
tx_or5egsw9udp,MERCHANT_LEDGER,ORD-7GZPZ9AG,1429763,INR,2026-07-25,2026-08-22T18:44:21.994Z,MERCHANT_INVOICE: 14297.63 INR,"{""reference"":""ORD-7GZPZ9AG""}"
tx_9f1nzctc5v,MERCHANT_LEDGER,ORD-IXJMDDWX,1058557,INR,2026-07-26,2026-08-22T20:54:51.994Z,MERCHANT_INVOICE: 10585.57 INR,"{""reference"":""ORD-IXJMDDWX""}"
tx_l3nbw09mmt,MERCHANT_LEDGER,ORD-61T2HRDQ-1,157179,INR,2026-07-15,2026-08-23T10:46:18.994Z,MERCHANT_LEDGER_SPLIT: 1571.79 INR,"{""reference"":""ORD-61T2HRDQ-1""}"
tx_hytxpochqbj,MERCHANT_LEDGER,ORD-61T2HRDQ-2,157179,INR,2026-07-15,2026-08-23T13:05:52.994Z,MERCHANT_LEDGER_SPLIT: 1571.79 INR,"{""reference"":""ORD-61T2HRDQ-2""}"
tx_37bh0bnv8hd,MERCHANT_LEDGER,ORD-61T2HRDQ-3,157179,INR,2026-07-15,2026-08-23T00:55:13.994Z,MERCHANT_LEDGER_SPLIT: 1571.79 INR,"{""reference"":""ORD-61T2HRDQ-3""}"
tx_yg3m4fchr9,MERCHANT_LEDGER,ORD-61T2HRDQ-4,157179,INR,2026-07-15,2026-08-23T06:55:25.994Z,MERCHANT_LEDGER_SPLIT: 1571.79 INR,"{""reference"":""ORD-61T2HRDQ-4""}"
tx_ksnhn3nq5zk,MERCHANT_LEDGER,ORD-61T2HRDQ-5,157180,INR,2026-07-15,2026-08-23T10:11:55.994Z,MERCHANT_LEDGER_SPLIT: 1571.8 INR,"{""reference"":""ORD-61T2HRDQ-5""}"
tx_7kito46wvfi,MERCHANT_LEDGER,ORD-I5JLN6EE,2770342,INR,2026-08-06,2026-08-23T06:52:51.994Z,MERCHANT_INVOICE: 27703.42 INR,"{""reference"":""ORD-I5JLN6EE""}"
tx_18uzv3g1cgg,MERCHANT_LEDGER,ORD-QVJ0MG1X,1114784,INR,2026-08-08,2026-08-23T14:28:55.994Z,MERCHANT_INVOICE: 11147.84 INR,"{""reference"":""ORD-QVJ0MG1X""}"
tx_1phlmd0c9d7,MERCHANT_LEDGER,ORD-76EMB77M-1,1219753,INR,2026-07-07,2026-08-23T10:59:55.994Z,MERCHANT_LEDGER_SPLIT: 12197.53 INR,"{""reference"":""ORD-76EMB77M-1""}"
tx_9640q6cm8sw,MERCHANT_LEDGER,ORD-76EMB77M-2,1219753,INR,2026-07-07,2026-08-22T19:15:27.994Z,MERCHANT_LEDGER_SPLIT: 12197.53 INR,"{""reference"":""ORD-76EMB77M-2""}"
tx_pft77tfvc5,MERCHANT_LEDGER,ORD-76EMB77M-3,1219752,INR,2026-07-07,2026-08-23T14:53:54.994Z,MERCHANT_LEDGER_SPLIT: 12197.52 INR,"{""reference"":""ORD-76EMB77M-3""}"
tx_28m619j56n8,MERCHANT_LEDGER,ORD-HTBLOF02,2214140,INR,2026-08-13,2026-08-23T16:03:15.994Z,MERCHANT_INVOICE: 22141.4 INR,"{""reference"":""ORD-HTBLOF02""}"
tx_ktwb82x9pij,MERCHANT_LEDGER,ORD-FCE5G7Y3,282951,INR,2026-07-30,2026-08-23T15:10:01.994Z,MERCHANT_INVOICE: 2829.51 INR,"{""reference"":""ORD-FCE5G7Y3""}"
tx_1el90cbfmuu,MERCHANT_LEDGER,ORD-ETLZJJOJ,3819026,INR,2026-08-19,2026-08-23T16:37:41.994Z,MERCHANT_INVOICE: 38190.26 INR,"{""reference"":""ORD-ETLZJJOJ""}"
tx_c5jcs7ygl07,MERCHANT_LEDGER,ORD-LLREHTDZ,1455786,INR,2026-08-19,2026-08-22T22:54:55.994Z,MERCHANT_INVOICE: 14557.86 INR,"{""reference"":""ORD-LLREHTDZ""}"
tx_ta151m3wjm,MERCHANT_LEDGER,ORD-6YWDR6VW,2011813,INR,2026-08-16,2026-08-22T19:56:26.994Z,MERCHANT_INVOICE: 20118.13 INR,"{""reference"":""ORD-6YWDR6VW""}"
tx_iz3atx00khm,MERCHANT_LEDGER,ORD-WRSDQ9FD-1,494477,INR,2026-08-15,2026-08-22T21:48:48.994Z,MERCHANT_LEDGER_SPLIT: 4944.77 INR,"{""reference"":""ORD-WRSDQ9FD-1""}"
tx_o1m2nh5yhbl,MERCHANT_LEDGER,ORD-WRSDQ9FD-2,494476,INR,2026-08-15,2026-08-23T15:31:22.994Z,MERCHANT_LEDGER_SPLIT: 4944.76 INR,"{""reference"":""ORD-WRSDQ9FD-2""}"
tx_7uj5vq5gwn,MERCHANT_LEDGER,ORD-BK1V2WH2,4116766,INR,2026-07-23,2026-08-23T04:36:17.994Z,MERCHANT_INVOICE: 41167.66 INR,"{""reference"":""ORD-BK1V2WH2""}"
tx_reaco4kta4,MERCHANT_LEDGER,ORD-4JFW2L8R,753132,INR,2026-08-04,2026-08-23T17:02:37.995Z,MERCHANT_INVOICE: 7531.32 INR,"{""reference"":""ORD-4JFW2L8R""}"
tx_8cpz1311cqu,MERCHANT_LEDGER,ORD-BGI10K3Y,982349,INR,2026-08-07,2026-08-23T07:43:01.995Z,MERCHANT_INVOICE: 9823.49 INR,"{""reference"":""ORD-BGI10K3Y""}"
tx_t2txd2ybpt8,MERCHANT_LEDGER,ORD-MA0DMLV7,1994277,INR,2026-07-21,2026-08-23T16:15:10.995Z,MERCHANT_INVOICE: 19942.77 INR,"{""reference"":""ORD-MA0DMLV7""}"
tx_48xeh1el1ou,MERCHANT_LEDGER,ORD-VN687AHO,2105761,INR,2026-07-28,2026-08-23T07:11:44.995Z,MERCHANT_INVOICE: 21057.61 INR,"{""reference"":""ORD-VN687AHO""}"
tx_9man2gb6h9f,MERCHANT_LEDGER,ORD-HTIW3LB8-1,793157,INR,2026-07-06,2026-08-23T06:07:12.995Z,MERCHANT_LEDGER_SPLIT: 7931.57 INR,"{""reference"":""ORD-HTIW3LB8-1""}"
tx_7pxazht3qkt,MERCHANT_LEDGER,ORD-HTIW3LB8-2,793157,INR,2026-07-06,2026-08-23T09:35:13.995Z,MERCHANT_LEDGER_SPLIT: 7931.57 INR,"{""reference"":""ORD-HTIW3LB8-2""}"
tx_u2ao2ha4mqq,MERCHANT_LEDGER,ORD-HTIW3LB8-3,793157,INR,2026-07-06,2026-08-23T09:32:43.995Z,MERCHANT_LEDGER_SPLIT: 7931.57 INR,"{""reference"":""ORD-HTIW3LB8-3""}"
tx_5hxokprz0su,MERCHANT_LEDGER,ORD-HTIW3LB8-4,793157,INR,2026-07-06,2026-08-22T20:09:57.995Z,MERCHANT_LEDGER_SPLIT: 7931.57 INR,"{""reference"":""ORD-HTIW3LB8-4""}"
tx_jnyl92ixe6s,MERCHANT_LEDGER,ORD-IX9NMKKT-1,875765,INR,2026-08-07,2026-08-23T06:29:02.995Z,MERCHANT_LEDGER_SPLIT: 8757.65 INR,"{""reference"":""ORD-IX9NMKKT-1""}"
tx_jebc6vy95x,MERCHANT_LEDGER,ORD-IX9NMKKT-2,875765,INR,2026-08-07,2026-08-23T11:53:57.995Z,MERCHANT_LEDGER_SPLIT: 8757.65 INR,"{""reference"":""ORD-IX9NMKKT-2""}"
tx_rvxmdmwsdro,MERCHANT_LEDGER,ORD-IX9NMKKT-3,875765,INR,2026-08-07,2026-08-23T07:47:46.995Z,MERCHANT_LEDGER_SPLIT: 8757.65 INR,"{""reference"":""ORD-IX9NMKKT-3""}"
tx_794fr70wt6b,MERCHANT_LEDGER,ORD-IX9NMKKT-4,875764,INR,2026-08-07,2026-08-22T19:01:10.995Z,MERCHANT_LEDGER_SPLIT: 8757.64 INR,"{""reference"":""ORD-IX9NMKKT-4""}"
tx_0lzh18jx9azi,MERCHANT_LEDGER,ORD-403HDNB4,654729,INR,2026-07-06,2026-08-23T05:51:55.995Z,MERCHANT_INVOICE: 6547.29 INR,"{""reference"":""ORD-403HDNB4""}"
tx_7tquzy7av3n,MERCHANT_LEDGER,ORD-VUCX42ER,2128621,INR,2026-07-23,2026-08-23T09:14:36.995Z,MERCHANT_INVOICE: 21286.21 INR,"{""reference"":""ORD-VUCX42ER""}"
tx_v4iybev754m,MERCHANT_LEDGER,ORD-MUMF37TE,3338732,INR,2026-07-31,2026-08-23T02:44:59.995Z,MERCHANT_INVOICE: 33387.32 INR,"{""reference"":""ORD-MUMF37TE""}"
tx_8pn9dwfudrc,MERCHANT_LEDGER,ORD-SD8KJVGU,1623368,INR,2026-08-09,2026-08-23T14:55:15.995Z,MERCHANT_INVOICE: 16233.68 INR,"{""reference"":""ORD-SD8KJVGU""}"
tx_zqk6x3os9dc,MERCHANT_LEDGER,ORD-EP0GU7H6,3831808,INR,2026-08-17,2026-08-23T03:41:57.995Z,MERCHANT_INVOICE: 38318.08 INR,"{""reference"":""ORD-EP0GU7H6""}"
tx_nib7w7liksn,MERCHANT_LEDGER,ORD-8CXAJATD-1,1949125,INR,2026-08-10,2026-08-23T01:01:25.995Z,MERCHANT_LEDGER_SPLIT: 19491.25 INR,"{""reference"":""ORD-8CXAJATD-1""}"
tx_q4y51xk1hk,MERCHANT_LEDGER,ORD-8CXAJATD-2,1949125,INR,2026-08-10,2026-08-23T10:26:28.995Z,MERCHANT_LEDGER_SPLIT: 19491.25 INR,"{""reference"":""ORD-8CXAJATD-2""}"
tx_c8e7izgj4gs,MERCHANT_LEDGER,ORD-I1A5789B-1,45695,INR,2026-07-10,2026-08-22T20:17:13.995Z,MERCHANT_LEDGER_SPLIT: 456.95 INR,"{""reference"":""ORD-I1A5789B-1""}"
tx_dc7civ9rua9,MERCHANT_LEDGER,ORD-I1A5789B-2,45695,INR,2026-07-10,2026-08-23T01:32:15.995Z,MERCHANT_LEDGER_SPLIT: 456.95 INR,"{""reference"":""ORD-I1A5789B-2""}"
tx_rqz223jb79q,MERCHANT_LEDGER,ORD-I1A5789B-3,45695,INR,2026-07-10,2026-08-23T13:48:08.995Z,MERCHANT_LEDGER_SPLIT: 456.95 INR,"{""reference"":""ORD-I1A5789B-3""}"
tx_pfuimeeipf,MERCHANT_LEDGER,ORD-I1A5789B-4,45695,INR,2026-07-10,2026-08-22T23:31:02.995Z,MERCHANT_LEDGER_SPLIT: 456.95 INR,"{""reference"":""ORD-I1A5789B-4""}"
tx_9dur1v51aek,MERCHANT_LEDGER,ORD-I1A5789B-5,45694,INR,2026-07-10,2026-08-23T11:59:03.995Z,MERCHANT_LEDGER_SPLIT: 456.94 INR,"{""reference"":""ORD-I1A5789B-5""}"
tx_gvzdiaif2tp,MERCHANT_LEDGER,ORD-J9B8BPAF,2009128,INR,2026-07-27,2026-08-23T10:48:47.995Z,MERCHANT_INVOICE: 20091.28 INR,"{""reference"":""ORD-J9B8BPAF""}"
tx_120uliytr9,MERCHANT_LEDGER,ORD-5Q5E8PUM,3940962,INR,2026-08-02,2026-08-23T00:38:36.995Z,MERCHANT_INVOICE: 39409.62 INR,"{""reference"":""ORD-5Q5E8PUM""}"
tx_15nnu5kc1vl,MERCHANT_LEDGER,ORD-3MQTP0SV,2015401,INR,2026-07-30,2026-08-23T17:24:02.995Z,MERCHANT_INVOICE: 20154.01 INR,"{""reference"":""ORD-3MQTP0SV""}"
tx_3kapzw7rzm5,MERCHANT_LEDGER,ORD-SSUP61NF,2001185,INR,2026-07-10,2026-08-23T16:26:04.995Z,MERCHANT_INVOICE: 20011.85 INR,"{""reference"":""ORD-SSUP61NF""}"
tx_g9d6k3jexo,MERCHANT_LEDGER,ORD-WRHOHBEY,3747853,INR,2026-07-21,2026-08-23T16:45:56.995Z,MERCHANT_INVOICE: 37478.53 INR,"{""reference"":""ORD-WRHOHBEY""}"
tx_iau8daxyemr,MERCHANT_LEDGER,ORD-49YQF4OF,1923015,INR,2026-08-03,2026-08-23T16:37:44.995Z,MERCHANT_INVOICE: 19230.15 INR,"{""reference"":""ORD-49YQF4OF""}"
tx_9w7s3e7vf6g,MERCHANT_LEDGER,ORD-O28SH648-1,1219033,INR,2026-07-09,2026-08-23T16:06:58.995Z,MERCHANT_LEDGER_SPLIT: 12190.33 INR,"{""reference"":""ORD-O28SH648-1""}"
tx_qtoe4umlmz,MERCHANT_LEDGER,ORD-O28SH648-2,1219033,INR,2026-07-09,2026-08-23T07:24:55.995Z,MERCHANT_LEDGER_SPLIT: 12190.33 INR,"{""reference"":""ORD-O28SH648-2""}"
tx_i9btbu4vko,MERCHANT_LEDGER,ORD-O28SH648-3,1219033,INR,2026-07-09,2026-08-23T10:07:32.995Z,MERCHANT_LEDGER_SPLIT: 12190.33 INR,"{""reference"":""ORD-O28SH648-3""}"
tx_mvnb0c4rboo,MERCHANT_LEDGER,ORD-1SNMKSNO,709230,INR,2026-07-24,2026-08-23T08:45:21.995Z,MERCHANT_INVOICE: 7092.3 INR,"{""reference"":""ORD-1SNMKSNO""}"
tx_4ebpp4v1vzn,MERCHANT_LEDGER,ORD-C2OMCZ9D,632430,INR,2026-08-18,2026-08-22T21:21:55.995Z,MERCHANT_INVOICE: 6324.3 INR,"{""reference"":""ORD-C2OMCZ9D""}"
tx_nsvge2umyo,MERCHANT_LEDGER,ORD-HAZQRC6R-1,742795,INR,2026-07-23,2026-08-22T20:16:32.995Z,MERCHANT_LEDGER_SPLIT: 7427.95 INR,"{""reference"":""ORD-HAZQRC6R-1""}"
tx_rm0xbyss4m,MERCHANT_LEDGER,ORD-HAZQRC6R-2,742795,INR,2026-07-23,2026-08-23T15:47:17.995Z,MERCHANT_LEDGER_SPLIT: 7427.95 INR,"{""reference"":""ORD-HAZQRC6R-2""}"
tx_nziaa5tcsfg,MERCHANT_LEDGER,ORD-HAZQRC6R-3,742795,INR,2026-07-23,2026-08-23T03:34:09.995Z,MERCHANT_LEDGER_SPLIT: 7427.95 INR,"{""reference"":""ORD-HAZQRC6R-3""}"
tx_xo025o9no5b,MERCHANT_LEDGER,ORD-HAZQRC6R-4,742795,INR,2026-07-23,2026-08-22T21:58:08.995Z,MERCHANT_LEDGER_SPLIT: 7427.95 INR,"{""reference"":""ORD-HAZQRC6R-4""}"
tx_6w2fy0naanm,MERCHANT_LEDGER,ORD-HAZQRC6R-5,742795,INR,2026-07-23,2026-08-23T09:46:24.995Z,MERCHANT_LEDGER_SPLIT: 7427.95 INR,"{""reference"":""ORD-HAZQRC6R-5""}"
tx_3x4uk1y5r14,MERCHANT_LEDGER,ORD-5XOY5EZW-1,1238384,INR,2026-07-08,2026-08-23T13:55:36.995Z,MERCHANT_LEDGER_SPLIT: 12383.84 INR,"{""reference"":""ORD-5XOY5EZW-1""}"
tx_8zkc7tvciak,MERCHANT_LEDGER,ORD-5XOY5EZW-2,1238384,INR,2026-07-08,2026-08-22T19:01:47.995Z,MERCHANT_LEDGER_SPLIT: 12383.84 INR,"{""reference"":""ORD-5XOY5EZW-2""}"
tx_8i21nxjjtef,MERCHANT_LEDGER,ORD-5XOY5EZW-3,1238385,INR,2026-07-08,2026-08-23T11:26:24.995Z,MERCHANT_LEDGER_SPLIT: 12383.85 INR,"{""reference"":""ORD-5XOY5EZW-3""}"
tx_n34wmizroi,MERCHANT_LEDGER,ORD-CUCRRP81,3496701,INR,2026-07-29,2026-08-23T04:39:45.995Z,MERCHANT_INVOICE: 34967.01 INR,"{""reference"":""ORD-CUCRRP81""}"
tx_1yc437nglu2,MERCHANT_LEDGER,ORD-ZFZERBN9,2299187,INR,2026-08-02,2026-08-23T16:37:33.995Z,MERCHANT_INVOICE: 22991.87 INR,"{""reference"":""ORD-ZFZERBN9""}"
tx_c5wlugynij7,MERCHANT_LEDGER,ORD-6O1HX8B1,2047293,INR,2026-07-10,2026-08-23T13:18:02.995Z,MERCHANT_INVOICE: 20472.93 INR,"{""reference"":""ORD-6O1HX8B1""}"
tx_fzjg9qmt0ua,MERCHANT_LEDGER,ORD-F9B2EZ27,1783141,INR,2026-07-31,2026-08-23T12:40:20.995Z,MERCHANT_INVOICE: 17831.41 INR,"{""reference"":""ORD-F9B2EZ27""}"
tx_z2xeymulcm,MERCHANT_LEDGER,ORD-D9TTVFKC,4167391,INR,2026-08-14,2026-08-23T01:52:03.995Z,MERCHANT_INVOICE: 41673.91 INR,"{""reference"":""ORD-D9TTVFKC""}"
tx_l9vtmdxr8z,MERCHANT_LEDGER,ORD-BZXTYF8V,2284537,INR,2026-07-19,2026-08-22T19:48:36.995Z,MERCHANT_INVOICE: 22845.37 INR,"{""reference"":""ORD-BZXTYF8V""}"
tx_jsbk9x2zing,MERCHANT_LEDGER,ORD-5VUT0Z2H-1,411066,INR,2026-08-16,2026-08-22T18:38:21.995Z,MERCHANT_LEDGER_SPLIT: 4110.66 INR,"{""reference"":""ORD-5VUT0Z2H-1""}"
tx_mot78dch318,MERCHANT_LEDGER,ORD-5VUT0Z2H-2,411066,INR,2026-08-16,2026-08-23T11:43:05.995Z,MERCHANT_LEDGER_SPLIT: 4110.66 INR,"{""reference"":""ORD-5VUT0Z2H-2""}"
tx_eds1et0ngqu,MERCHANT_LEDGER,ORD-3J26ZPTW,2377920,INR,2026-08-05,2026-08-22T23:26:05.995Z,MERCHANT_INVOICE: 23779.2 INR,"{""reference"":""ORD-3J26ZPTW""}"
tx_du4ediqo21v,MERCHANT_LEDGER,ORD-RTAV9UG6,177282,INR,2026-08-16,2026-08-23T06:06:42.995Z,MERCHANT_INVOICE: 1772.82 INR,"{""reference"":""ORD-RTAV9UG6""}"
tx_sh0ydkfhcdj,MERCHANT_LEDGER,ORD-4U0W060Q,673270,INR,2026-08-14,2026-08-22T23:31:56.995Z,MERCHANT_INVOICE: 6732.7 INR,"{""reference"":""ORD-4U0W060Q""}"
tx_jdcay58bjvg,MERCHANT_LEDGER,ORD-8ZCG81ES-1,636558,INR,2026-08-01,2026-08-23T03:27:14.995Z,MERCHANT_LEDGER_SPLIT: 6365.58 INR,"{""reference"":""ORD-8ZCG81ES-1""}"
tx_vuqmi0ja6c,MERCHANT_LEDGER,ORD-8ZCG81ES-2,636557,INR,2026-08-01,2026-08-22T19:32:55.995Z,MERCHANT_LEDGER_SPLIT: 6365.57 INR,"{""reference"":""ORD-8ZCG81ES-2""}"
tx_zrp6pi9e68f,MERCHANT_LEDGER,ORD-91V5Y9KK,3854968,INR,2026-07-18,2026-08-23T04:40:38.995Z,MERCHANT_INVOICE: 38549.68 INR,"{""reference"":""ORD-91V5Y9KK""}"
tx_7k7qdx8em9d,MERCHANT_LEDGER,ORD-2MCBYCBJ,126207,INR,2026-07-15,2026-08-23T07:50:57.995Z,MERCHANT_INVOICE: 1262.07 INR,"{""reference"":""ORD-2MCBYCBJ""}"
tx_w1uq8jz9sk8,MERCHANT_LEDGER,ORD-981R96QB,588189,INR,2026-07-14,2026-08-22T21:09:10.995Z,MERCHANT_INVOICE: 5881.89 INR,"{""reference"":""ORD-981R96QB""}"
tx_wb4t1b88z3,MERCHANT_LEDGER,ORD-RE5ARAHD-1,365806,INR,2026-07-25,2026-08-22T19:22:53.995Z,MERCHANT_LEDGER_SPLIT: 3658.06 INR,"{""reference"":""ORD-RE5ARAHD-1""}"
tx_rwbflfz0s2,MERCHANT_LEDGER,ORD-RE5ARAHD-2,365806,INR,2026-07-25,2026-08-23T00:42:50.995Z,MERCHANT_LEDGER_SPLIT: 3658.06 INR,"{""reference"":""ORD-RE5ARAHD-2""}"
tx_haj0wm1h9vm,MERCHANT_LEDGER,ORD-RE5ARAHD-3,365806,INR,2026-07-25,2026-08-23T11:40:42.995Z,MERCHANT_LEDGER_SPLIT: 3658.06 INR,"{""reference"":""ORD-RE5ARAHD-3""}"
tx_3p8jm15sra6,MERCHANT_LEDGER,ORD-RE5ARAHD-4,365806,INR,2026-07-25,2026-08-23T07:43:10.995Z,MERCHANT_LEDGER_SPLIT: 3658.06 INR,"{""reference"":""ORD-RE5ARAHD-4""}"
tx_1am24qwp2ma,MERCHANT_LEDGER,ORD-RE5ARAHD-5,365805,INR,2026-07-25,2026-08-23T05:57:50.995Z,MERCHANT_LEDGER_SPLIT: 3658.05 INR,"{""reference"":""ORD-RE5ARAHD-5""}"
tx_x63iqezcuzg,MERCHANT_LEDGER,ORD-243WHJEZ-1,335310,INR,2026-07-13,2026-08-23T11:59:33.995Z,MERCHANT_LEDGER_SPLIT: 3353.1 INR,"{""reference"":""ORD-243WHJEZ-1""}"
tx_1ubicno2tpt,MERCHANT_LEDGER,ORD-243WHJEZ-2,335310,INR,2026-07-13,2026-08-23T00:39:38.995Z,MERCHANT_LEDGER_SPLIT: 3353.1 INR,"{""reference"":""ORD-243WHJEZ-2""}"
tx_3mwhu86c64h,MERCHANT_LEDGER,ORD-243WHJEZ-3,335309,INR,2026-07-13,2026-08-23T06:19:10.995Z,MERCHANT_LEDGER_SPLIT: 3353.09 INR,"{""reference"":""ORD-243WHJEZ-3""}"
