"transactionRecordId","dataSource","externalReference","amountPaise","currencyCode","transactionDate","ingestedAt","rawDescription","rawPayload"
tx_5hsjn54dcef,BANK_STATEMENT,UTRC3S3R3HX,1402905,INR,2026-08-16,2026-08-26T16:21:38.634Z,BANK_CREDIT_NET_REFUND: 14029.05 INR,"{""reference"":""UTRC3S3R3HX""}"
tx_6su9p4t9txt,BANK_STATEMENT,UTRHEHVGF7P,1273769,INR,2026-08-09,2026-08-26T05:51:16.634Z,BANK_CREDIT: 12737.69 INR,"{""reference"":""UTRHEHVGF7P""}"
tx_tyk9m0p1pgl,BANK_STATEMENT,UTRVKOWL0JD,2648886,INR,2026-08-14,2026-08-26T05:35:53.634Z,BANK_CREDIT: 26488.86 INR,"{""reference"":""UTRVKOWL0JD""}"
tx_whl83xwcsv,BANK_STATEMENT,UTR69V0VXPH,2556901,INR,2026-08-03,2026-08-26T16:54:02.634Z,BANK_CREDIT: 25569.01 INR,"{""reference"":""UTR69V0VXPH""}"
tx_du4d4jaas0o,BANK_STATEMENT,UTR4N94Y9WW,1138666,INR,2026-08-14,2026-08-26T14:00:23.634Z,BANK_CREDIT_BUNDLE: 11386.66 INR,"{""reference"":""UTR4N94Y9WW""}"
tx_x58ov038jhh,BANK_STATEMENT,UTRVV3YEDV3,4145125,INR,2026-08-24,2026-08-26T01:03:25.634Z,BANK_CREDIT: 41451.25 INR,"{""reference"":""UTRVV3YEDV3""}"
tx_qbom5imd74,BANK_STATEMENT,UTRL45GG6H3,1381185,INR,2026-08-11,2026-08-26T10:02:28.634Z,BANK_CREDIT: 13811.85 INR,"{""reference"":""UTRL45GG6H3""}"
tx_8xiadlop9p8,BANK_STATEMENT,XAPI3J1Y,2520564,INR,2026-08-24,2026-08-26T15:49:44.634Z,BANK_CREDIT: 25205.64 INR,"{""reference"":""XAPI3J1Y""}"
tx_bqjz8vym3xk,BANK_STATEMENT,UTR14SPCVYX,1926574,INR,2026-07-17,2026-08-25T12:53:50.634Z,BANK_CREDIT: 19265.74 INR,"{""sourceAccountNumber"":""acc_1A7MVVH3KDZ""}"
tx_nmy2g420abp,BANK_STATEMENT,UTRJEUKHQEC,3144678,INR,2026-07-20,2026-08-26T13:52:23.634Z,BANK_CREDIT: 31446.78 INR,"{""reference"":""UTRJEUKHQEC""}"
tx_jog8smueh1l,BANK_STATEMENT,UTR094S2KM6,276155,INR,2026-08-03,2026-08-24T19:45:02.634Z,BANK_CREDIT: 2761.55 INR,"{""sourceAccountNumber"":""acc_Y1KEVIDM88""}"
tx_3v61ds46quy,BANK_STATEMENT,UTRX8XYR91B,2114941,INR,2026-08-20,2026-08-26T01:48:00.634Z,BANK_CREDIT: 21149.41 INR,"{""reference"":""UTRX8XYR91B""}"
tx_k21v4xv081s,BANK_STATEMENT,UTRI0BBY5PQ,2122869,INR,2026-08-10,2026-08-26T01:35:33.634Z,BANK_CREDIT: 21228.69 INR,"{""reference"":""UTRI0BBY5PQ""}"
tx_zqivxy7asra,BANK_STATEMENT,UTRGQXBSP6H,4104150,INR,2026-08-21,2026-08-26T13:20:13.634Z,BANK_CREDIT_BUNDLE: 41041.5 INR,"{""reference"":""UTRGQXBSP6H""}"
tx_kwfk6wxb1x8,BANK_STATEMENT,UTRGPIRQA1F,3442289,INR,2026-08-05,2026-08-26T13:09:28.635Z,BANK_CREDIT: 34422.89 INR,"{""reference"":""UTRGPIRQA1F""}"
tx_vvjkkilsihr,BANK_STATEMENT,UTRDJ6DGICU,2847846,INR,2026-07-18,2026-08-26T10:07:23.635Z,BANK_CREDIT: 28478.46 INR,"{""reference"":""UTRDJ6DGICU""}"
tx_3zao2gyrct2,BANK_STATEMENT,UTRE9XS96CP,1057485,INR,2026-08-22,2026-08-26T02:48:36.635Z,BANK_CREDIT: 10574.85 INR,"{""reference"":""UTRE9XS96CP""}"
tx_5rgtuo9cxfc,BANK_STATEMENT,UTRT9BC3KYP,2309330,INR,2026-07-29,2026-08-25T19:18:21.635Z,BANK_CREDIT_NET_REFUND: 23093.3 INR,"{""reference"":""UTRT9BC3KYP""}"
tx_npazhojpx4a,BANK_STATEMENT,UTRXFFS0I7F,1805066,INR,2026-07-26,2026-08-26T03:55:34.635Z,BANK_CREDIT: 18050.66 INR,"{""reference"":""UTRXFFS0I7F""}"
tx_z3ci2kau2a8,BANK_STATEMENT,UTRWYVIXKTE,160107,INR,2026-07-15,2026-08-26T17:47:55.635Z,BANK_CREDIT_BUNDLE: 1601.07 INR,"{""reference"":""UTRWYVIXKTE""}"
tx_duz4l9ch9vr,BANK_STATEMENT,UTR1RV9KHYP,2123536,INR,2026-07-21,2026-08-25T20:07:12.635Z,BANK_CREDIT_NET_REFUND: 21235.36 INR,"{""reference"":""UTR1RV9KHYP""}"
tx_zrepa8bqfe,BANK_STATEMENT,UTRXY9Y4OCJ,152971,INR,2026-08-10,2026-08-26T01:01:58.635Z,BANK_CREDIT_NET_REFUND: 1529.71 INR,"{""reference"":""UTRXY9Y4OCJ""}"
tx_2uzdvjer9vm,BANK_STATEMENT,UTRD2ZJDWSG,514783,INR,2026-07-21,2026-08-26T04:21:21.635Z,BANK_CREDIT: 5147.83 INR,"{""reference"":""UTRD2ZJDWSG""}"
tx_pbyb3fblcpl,BANK_STATEMENT,UTR6J6ZTU2L,801731,INR,2026-08-14,2026-08-26T13:23:52.635Z,BANK_CREDIT_NET_REFUND: 8017.31 INR,"{""reference"":""UTR6J6ZTU2L""}"
tx_29oit9gxd2p,BANK_STATEMENT,UTRG9DB9EQD,557851,INR,2026-08-13,2026-08-26T15:42:21.635Z,BANK_CREDIT_BUNDLE: 5578.51 INR,"{""reference"":""UTRG9DB9EQD""}"
tx_sysi26d97y,BANK_STATEMENT,UTRCSY40CRF,107056,INR,2026-08-01,2026-08-26T07:07:06.635Z,BANK_CREDIT_BUNDLE: 1070.56 INR,"{""reference"":""UTRCSY40CRF""}"
tx_g88gt7y49m,BANK_STATEMENT,UTRRY42AWR8,3101955,INR,2026-08-05,2026-08-25T02:17:43.635Z,BANK_CREDIT: 31019.55 INR,"{""sourceAccountNumber"":""acc_UNQ5AFHFXJ""}"
tx_4gc2kpzsrev,BANK_STATEMENT,UTRGWJT224M,4346355,INR,2026-07-17,2026-08-26T16:38:47.635Z,BANK_CREDIT: 43463.55 INR,"{""reference"":""UTRGWJT224M""}"
tx_ebrnbka4iwd,BANK_STATEMENT,UTRZMDZ03LH,1065273,INR,2026-07-24,2026-08-25T20:44:56.635Z,BANK_CREDIT: 10652.73 INR,"{""reference"":""UTRZMDZ03LH""}"
tx_ojrvc3tukvi,BANK_STATEMENT,UTRLU6XPOFY,316614,INR,2026-07-24,2026-08-26T15:38:43.635Z,BANK_CREDIT: 3166.14 INR,"{""reference"":""UTRLU6XPOFY""}"
tx_mx9fg2ftnso,BANK_STATEMENT,UTR1T0VB0OP,1324202,INR,2026-08-22,2026-08-26T18:23:23.635Z,BANK_CREDIT: 13242.02 INR,"{""reference"":""UTR1T0VB0OP""}"
tx_h1epxdrc5nj,BANK_STATEMENT,UTRYJM9WLNI,3748042,INR,2026-07-23,2026-08-25T17:33:56.635Z,BANK_CREDIT: 37480.42 INR,"{""sourceAccountNumber"":""acc_NT72GU23CS""}"
tx_jdvwme3rdwo,BANK_STATEMENT,UTRN3A3CQCH,4058056,INR,2026-08-11,2026-08-26T07:08:16.635Z,BANK_CREDIT_BUNDLE: 40580.56 INR,"{""reference"":""UTRN3A3CQCH""}"
tx_ba3anv9vor,BANK_STATEMENT,UTR6Q6SWSPJ,1820183,INR,2026-08-15,2026-08-26T02:34:44.635Z,BANK_CREDIT: 18201.83 INR,"{""reference"":""UTR6Q6SWSPJ""}"
tx_xb1nq9phk2,BANK_STATEMENT,UTRAHXLGX7H,2837594,INR,2026-08-13,2026-08-26T08:17:44.635Z,BANK_CREDIT_BUNDLE: 28375.94 INR,"{""reference"":""UTRAHXLGX7H""}"
tx_0ym3knnzgi5,BANK_STATEMENT,UTRHVCBMKOJ,1376984,INR,2026-08-24,2026-08-26T06:58:48.635Z,BANK_CREDIT: 13769.84 INR,"{""reference"":""UTRHVCBMKOJ""}"
tx_ye2da7tbyzl,BANK_STATEMENT,UTRONDSQKR6,3990665,INR,2026-08-13,2026-08-26T04:01:17.635Z,BANK_CREDIT_BUNDLE: 39906.65 INR,"{""reference"":""UTRONDSQKR6""}"
tx_5obx0bfa2c,BANK_STATEMENT,UTRRPYXJWMK,2966211,INR,2026-07-27,2026-08-26T04:13:52.635Z,BANK_CREDIT_BUNDLE: 29662.11 INR,"{""reference"":""UTRRPYXJWMK""}"
tx_ss036j375g,BANK_STATEMENT,UTRC2R4EOS5,2186310,INR,2026-08-26,2026-08-25T22:50:35.635Z,BANK_CREDIT: 21863.1 INR,"{""reference"":""UTRC2R4EOS5""}"
tx_twi3sc5o0e,BANK_STATEMENT,UTR3H6CPDT7,511516,INR,2026-08-22,2026-08-26T18:26:02.635Z,BANK_CREDIT_BUNDLE: 5115.16 INR,"{""reference"":""UTR3H6CPDT7""}"
tx_7mz6w7m9y7l,BANK_STATEMENT, UTRZXUKQHV1 ,1220129,INR,2026-07-22,2026-08-26T15:03:41.635Z,BANK_CREDIT_NET_REFUND: 12201.29 INR,"{""reference"":"" UTRZXUKQHV1 ""}"
tx_63mxgs1t3bg,BANK_STATEMENT,UTRDETRGECR,3383425,INR,2026-07-27,2026-08-26T16:41:46.635Z,BANK_CREDIT: 33834.25 INR,"{""reference"":""UTRDETRGECR""}"
tx_f0dd16434pj,BANK_STATEMENT,UTRTLY5O0UQ,2105591,INR,2026-07-25,2026-08-25T19:44:57.635Z,BANK_CREDIT_NET_REFUND: 21055.91 INR,"{""reference"":""UTRTLY5O0UQ""}"
tx_4aibjf8ww9j,BANK_STATEMENT,UTRTOK0R1JP,2167936,INR,2026-08-09,2026-08-26T09:44:02.635Z,BANK_CREDIT_BUNDLE: 21679.36 INR,"{""reference"":""UTRTOK0R1JP""}"
tx_owr4bszymg,BANK_STATEMENT,UTRHSITH78A,3463446,INR,2026-08-14,2026-08-26T17:51:26.635Z,BANK_CREDIT: 34634.46 INR,"{""reference"":""UTRHSITH78A""}"
tx_f2c92x25gab,BANK_STATEMENT,UTRXKNSEW3P,2433759,INR,2026-07-31,2026-08-26T11:48:18.635Z,BANK_CREDIT_BUNDLE: 24337.59 INR,"{""reference"":""UTRXKNSEW3P""}"
tx_012dpx16eacp,BANK_STATEMENT,UTRZMD98F0J,3792847,INR,2026-08-20,2026-08-26T18:17:39.635Z,BANK_CREDIT: 37928.47 INR,"{""reference"":""UTRZMD98F0J""}"
tx_f38wsbayz86,BANK_STATEMENT,UTRT5SBUNP0,2140626,INR,2026-08-24,2026-08-26T04:14:41.635Z,BANK_CREDIT: 21406.26 INR,"{""reference"":""UTRT5SBUNP0""}"
tx_j7nn5ck5oso,BANK_STATEMENT,UTRBFVIHST3,4446924,INR,2026-08-05,2026-08-25T22:15:25.635Z,BANK_CREDIT: 44469.24 INR,"{""reference"":""UTRBFVIHST3""}"
tx_hd15z9qvdvq,BANK_STATEMENT,UTR1UAL47K3,2765645,INR,2026-08-02,2026-08-25T20:42:59.635Z,BANK_CREDIT: 27656.45 INR,"{""reference"":""UTR1UAL47K3""}"
tx_wcl2gdwc33,BANK_STATEMENT,UTR3TYURETB,1154819,INR,2026-08-23,2026-08-26T09:09:02.636Z,BANK_CREDIT_NET_REFUND: 11548.19 INR,"{""reference"":""UTR3TYURETB""}"
tx_37osx0gnal2,BANK_STATEMENT,UTR8AR65BAK,3322527,INR,2026-07-24,2026-08-25T19:48:39.636Z,BANK_CREDIT: 33225.27 INR,"{""reference"":""UTR8AR65BAK""}"
tx_kkfp4atl2ej,BANK_STATEMENT,UTRMM1URBVD,1929941,INR,2026-07-21,2026-08-26T15:47:02.636Z,BANK_CREDIT_BUNDLE: 19299.41 INR,"{""reference"":""UTRMM1URBVD""}"
tx_60f4b7geub,BANK_STATEMENT,UTR6IV028EX,4256589,INR,2026-07-15,2026-08-25T19:04:10.636Z,BANK_CREDIT: 42565.89 INR,"{""reference"":""UTR6IV028EX""}"
tx_d9sy37sk76e,BANK_STATEMENT,UTRQMWJ4U5A,1184585,INR,2026-08-06,2026-08-25T20:32:28.636Z,BANK_CREDIT: 11845.85 INR,"{""reference"":""UTRQMWJ4U5A""}"
tx_hjqrcsyh0dw,BANK_STATEMENT,UTR17S7LCBW,2844899,INR,2026-07-22,2026-08-25T22:52:08.636Z,BANK_CREDIT_BUNDLE: 28448.99 INR,"{""reference"":""UTR17S7LCBW""}"
tx_8qh5p544cg8,BANK_STATEMENT,UTRH7KI9KSY,2909937,INR,2026-08-11,2026-08-26T02:40:16.636Z,BANK_CREDIT_BUNDLE: 29099.37 INR,"{""reference"":""UTRH7KI9KSY""}"
tx_af289b0zlu,BANK_STATEMENT,UTR2TWS8SO2,3097198,INR,2026-08-10,2026-08-26T11:00:44.636Z,BANK_CREDIT: 30971.98 INR,"{""reference"":""UTR2TWS8SO2""}"
tx_wd1xztwztk8,BANK_STATEMENT,UTRP8L0VNO7,3155638,INR,2026-08-11,2026-08-24T20:44:00.636Z,BANK_CREDIT: 31556.38 INR,"{""sourceAccountNumber"":""acc_34P6RBJDLRW""}"
tx_sjtiiffsuwn,BANK_STATEMENT,UTRPBSV7D2F,3402371,INR,2026-08-02,2026-08-26T03:12:14.636Z,BANK_CREDIT_BUNDLE: 34023.71 INR,"{""reference"":""UTRPBSV7D2F""}"
tx_ys6snfk38z,BANK_STATEMENT,UTRK6M4OH0N,3112452,INR,2026-08-06,2026-08-26T17:30:58.636Z,BANK_CREDIT_BUNDLE: 31124.52 INR,"{""reference"":""UTRK6M4OH0N""}"
tx_haq3gyqmzcp,BANK_STATEMENT,UTRULE5SXBE,1789944,INR,2026-08-07,2026-08-25T19:34:14.636Z,BANK_CREDIT: 17899.44 INR,"{""reference"":""UTRULE5SXBE""}"
tx_fxseygn1jx5,BANK_STATEMENT,QKKOFFK9,609262,INR,2026-07-22,2026-08-26T04:06:12.636Z,BANK_CREDIT: 6092.62 INR,"{""reference"":""QKKOFFK9""}"
tx_rodhfl91atk,BANK_STATEMENT,UTRADZW2QS4,582645,INR,2026-08-07,2026-08-26T14:03:26.636Z,BANK_CREDIT: 5826.45 INR,"{""reference"":""UTRADZW2QS4""}"
tx_kcl11pmjli,BANK_STATEMENT,UTRGNJRHGVC,4126678,INR,2026-07-14,2026-08-26T17:08:27.636Z,BANK_CREDIT_BUNDLE: 41266.78 INR,"{""reference"":""UTRGNJRHGVC""}"
tx_em4ptm26m4o,BANK_STATEMENT,UTR7HCO6ZKA,4238972,INR,2026-08-06,2026-08-26T12:02:55.636Z,BANK_CREDIT_BUNDLE: 42389.72 INR,"{""reference"":""UTR7HCO6ZKA""}"
tx_l66qufiycy,BANK_STATEMENT,UTR3LEL7ZFX,1001902,INR,2026-07-22,2026-08-26T13:23:33.636Z,BANK_CREDIT: 10019.02 INR,"{""reference"":""UTR3LEL7ZFX""}"
tx_h0ht3fgqy0s,BANK_STATEMENT,UTRYO9K6NA0,847465,INR,2026-08-10,2026-08-25T19:14:56.636Z,BANK_CREDIT: 8474.65 INR,"{""reference"":""UTRYO9K6NA0""}"
tx_9c8slffjg8v,BANK_STATEMENT,UTRDBH00NXX,1604047,INR,2026-07-13,2026-08-26T17:31:37.636Z,BANK_CREDIT: 16040.47 INR,"{""reference"":""UTRDBH00NXX""}"
tx_si1n7ozdb69,BANK_STATEMENT,UTRCBSRSABD,1470309,INR,2026-08-07,2026-08-25T19:01:02.636Z,BANK_CREDIT_NET_REFUND: 14703.09 INR,"{""reference"":""UTRCBSRSABD""}"
tx_lmfm22fhzn,BANK_STATEMENT,UTROWRK1SCB,396579,INR,2026-07-26,2026-08-25T21:06:20.636Z,BANK_CREDIT: 3965.79 INR,"{""reference"":""UTROWRK1SCB""}"
tx_lgrsprcilmo,BANK_STATEMENT,UTR9CIICETZ,142803,INR,2026-08-01,2026-08-26T08:12:05.636Z,BANK_CREDIT_BUNDLE: 1428.03 INR,"{""reference"":""UTR9CIICETZ""}"
tx_6174xoad4xh,BANK_STATEMENT,UTR8IJL2GFD,2095604,INR,2026-07-15,2026-08-26T00:23:09.636Z,BANK_CREDIT_NET_REFUND: 20956.04 INR,"{""reference"":""UTR8IJL2GFD""}"
tx_qr0muf1ec1b,BANK_STATEMENT,UTRPV1BJ9I7,3574214,INR,2026-07-22,2026-08-25T19:08:29.636Z,BANK_CREDIT: 35742.14 INR,"{""reference"":""UTRPV1BJ9I7""}"
tx_vl2hmiyuhyb,BANK_STATEMENT,UTRGFFTV88K,1177615,INR,2026-08-06,2026-08-25T22:20:00.636Z,BANK_CREDIT: 11776.15 INR,"{""reference"":""UTRGFFTV88K""}"
tx_d2xu0nuxj06,BANK_STATEMENT,UTROJFG8ECB,829674,INR,2026-08-08,2026-08-26T17:24:59.636Z,BANK_CREDIT: 8296.74 INR,"{""reference"":""UTROJFG8ECB""}"
tx_6dv3pigigo5,BANK_STATEMENT,UTRVPIBTIVM,2310009,INR,2026-08-18,2026-08-26T16:55:57.636Z,BANK_CREDIT: 23100.09 INR,"{""reference"":""UTRVPIBTIVM""}"
tx_5i7z3ukzklo,BANK_STATEMENT,UTR599AWUXC,2017154,INR,2026-08-07,2026-08-26T09:33:26.636Z,BANK_CREDIT_NET_REFUND: 20171.54 INR,"{""reference"":""UTR599AWUXC""}"
tx_br25o5pf7mi,BANK_STATEMENT,UTRRLGM5TWS,1015014,INR,2026-07-15,2026-08-25T23:10:46.636Z,BANK_CREDIT: 10150.14 INR,"{""reference"":""UTRRLGM5TWS""}"
tx_rrn26a11bnm,BANK_STATEMENT,UTRA8H3MC3A,2264008,INR,2026-07-23,2026-08-26T05:43:29.636Z,BANK_CREDIT: 22640.08 INR,"{""reference"":""UTRA8H3MC3A""}"
tx_hr4v2wgmv4,BANK_STATEMENT,UTRKHTGVEAB,3198990,INR,2026-07-27,2026-08-26T03:09:14.636Z,BANK_CREDIT: 31989.9 INR,"{""reference"":""UTRKHTGVEAB""}"
tx_y3qtvjw129i,BANK_STATEMENT,UTRGYGCQBHI,1622602,INR,2026-07-27,2026-08-25T22:38:38.636Z,BANK_CREDIT: 16226.02 INR,"{""reference"":""UTRGYGCQBHI""}"
tx_skpf5kj4de,BANK_STATEMENT, UTRL9JYD8GH ,3763101,INR,2026-08-18,2026-08-26T04:03:07.636Z,BANK_CREDIT: 37631.01 INR,"{""reference"":"" UTRL9JYD8GH ""}"
tx_howb8sfnqz4,BANK_STATEMENT,UTRN9K563JJ,2129905,INR,2026-08-14,2026-08-26T07:04:23.636Z,BANK_CREDIT: 21299.05 INR,"{""reference"":""UTRN9K563JJ""}"
tx_gkth7cda9es,BANK_STATEMENT,UTRNXG7VD7S,3041636,INR,2026-07-31,2026-08-26T03:56:13.636Z,BANK_CREDIT: 30416.36 INR,"{""reference"":""UTRNXG7VD7S""}"
tx_wf9nh4nywh8,BANK_STATEMENT,UTRWWQFSJ8V,459026,INR,2026-08-05,2026-08-25T22:02:49.636Z,BANK_CREDIT_BUNDLE: 4590.26 INR,"{""reference"":""UTRWWQFSJ8V""}"
tx_xs49cm4mno,BANK_STATEMENT,UTRELTMTAJT,2680592,INR,2026-08-22,2026-08-25T00:15:16.636Z,BANK_CREDIT: 26805.92 INR,"{""sourceAccountNumber"":""acc_R2722JG10P""}"
tx_9x19ophocg5,BANK_STATEMENT,UTR0R6OWJ8L,809437,INR,2026-07-13,2026-08-26T01:12:57.636Z,BANK_CREDIT_NET_REFUND: 8094.37 INR,"{""reference"":""UTR0R6OWJ8L""}"
tx_jv6bdlvn5ze,BANK_STATEMENT,UTR6HPPTAWD,391519,INR,2026-08-10,2026-08-25T23:41:49.636Z,BANK_CREDIT: 3915.19 INR,"{""reference"":""UTR6HPPTAWD""}"
tx_431mkdztphh,BANK_STATEMENT,UTRETK8LLZO,1184950,INR,2026-08-15,2026-08-26T06:20:02.636Z,BANK_CREDIT: 11849.5 INR,"{""reference"":""UTRETK8LLZO""}"
tx_oojaww1gb5,BANK_STATEMENT,UTRCIZ2UWHI,4101935,INR,2026-08-01,2026-08-25T01:49:26.636Z,BANK_CREDIT: 41019.35 INR,"{""sourceAccountNumber"":""acc_VI2GYHHLVUJ""}"
tx_g2020ey7l34,BANK_STATEMENT,UTRR5P0LIJQ,4251271,INR,2026-07-18,2026-08-26T15:59:53.637Z,BANK_CREDIT: 42512.71 INR,"{""reference"":""UTRR5P0LIJQ""}"
tx_og1f26tlay,BANK_STATEMENT,UTRU2L8Q2V1,3224331,INR,2026-08-17,2026-08-25T23:42:26.637Z,BANK_CREDIT: 32243.31 INR,"{""reference"":""UTRU2L8Q2V1""}"
tx_x8ipbh87kba,BANK_STATEMENT,UTROYXSFR00,2646761,INR,2026-08-02,2026-08-26T03:10:39.637Z,BANK_CREDIT_BUNDLE: 26467.61 INR,"{""reference"":""UTROYXSFR00""}"
tx_nn670jfepfd,BANK_STATEMENT,UTR9XOS6R0H,2645504,INR,2026-07-20,2026-08-26T01:02:28.637Z,BANK_CREDIT_NET_REFUND: 26455.04 INR,"{""reference"":""UTR9XOS6R0H""}"
tx_ncx3ocybsue,BANK_STATEMENT,UTR88IWIHQJ,2562957,INR,2026-07-28,2026-08-26T01:06:22.637Z,BANK_CREDIT_NET_REFUND: 25629.57 INR,"{""reference"":""UTR88IWIHQJ""}"
tx_i2t53lzk3if,BANK_STATEMENT,UTRTI1CNFGS,1904843,INR,2026-08-10,2026-08-26T08:25:01.637Z,BANK_CREDIT: 19048.43 INR,"{""reference"":""UTRTI1CNFGS""}"
tx_yzxbkvbeisr,BANK_STATEMENT,UTR4YOC70N1,347504,INR,2026-08-22,2026-08-26T11:26:06.637Z,BANK_CREDIT_NET_REFUND: 3475.04 INR,"{""reference"":""UTR4YOC70N1""}"
tx_7sdzqxqdd5q,BANK_STATEMENT,UTRYLGV3T6I,2854846,INR,2026-07-31,2026-08-25T20:01:12.637Z,BANK_CREDIT: 28548.46 INR,"{""reference"":""UTRYLGV3T6I""}"
tx_68t9ik7vxpr,BANK_STATEMENT,UTRYPHHY23B,1195585,INR,2026-08-23,2026-08-26T17:20:44.637Z,BANK_CREDIT_BUNDLE: 11955.85 INR,"{""reference"":""UTRYPHHY23B""}"
tx_tgodkt257o,BANK_STATEMENT, UTRURRX8T6P ,666464,INR,2026-08-21,2026-08-26T10:57:40.637Z,BANK_CREDIT_BUNDLE: 6664.64 INR,"{""reference"":"" UTRURRX8T6P ""}"
tx_uedmsx1ekmb,BANK_STATEMENT,UTRJ3QCR328,1052529,INR,2026-08-07,2026-08-26T01:37:34.637Z,BANK_CREDIT_BUNDLE: 10525.29 INR,"{""reference"":""UTRJ3QCR328""}"
tx_tqm9gmaul7,BANK_STATEMENT,UTRS4V916PA,131810,INR,2026-08-12,2026-08-26T16:34:33.637Z,BANK_CREDIT_BUNDLE: 1318.1 INR,"{""reference"":""UTRS4V916PA""}"
tx_aetgr43yhfu,BANK_STATEMENT,UTR0JY7QEEJ,459215,INR,2026-08-17,2026-08-26T16:44:38.637Z,BANK_CREDIT: 4592.15 INR,"{""reference"":""UTR0JY7QEEJ""}"
tx_p9xcbuqiv2f,BANK_STATEMENT,UTRX09KR6PW,1091307,INR,2026-07-18,2026-08-26T05:23:49.637Z,BANK_CREDIT: 10913.07 INR,"{""reference"":""UTRX09KR6PW""}"
tx_tib8d42owy9,BANK_STATEMENT,UTR6YWYVVT8,4069990,INR,2026-07-28,2026-08-26T08:41:51.637Z,BANK_CREDIT_BUNDLE: 40699.9 INR,"{""reference"":""UTR6YWYVVT8""}"
tx_khqmtzfopxr,BANK_STATEMENT,UTR9MCR2Y7K,246013,INR,2026-08-11,2026-08-26T16:53:21.637Z,BANK_CREDIT_BUNDLE: 2460.13 INR,"{""reference"":""UTR9MCR2Y7K""}"
tx_2anznbwu7kd,BANK_STATEMENT,UTR66C25ZO2,1013541,INR,2026-07-22,2026-08-26T11:22:34.637Z,BANK_CREDIT_BUNDLE: 10135.41 INR,"{""reference"":""UTR66C25ZO2""}"
tx_5tvyogbuexl,BANK_STATEMENT,UTR1UYT3L2I,2917021,INR,2026-07-20,2026-08-24T22:05:22.637Z,BANK_CREDIT: 29170.21 INR,"{""sourceAccountNumber"":""acc_V6MKQUV2KB9""}"
tx_3udgq52xs2r,BANK_STATEMENT,ZI3Q7SIV,1683801,INR,2026-08-15,2026-08-26T14:27:27.637Z,BANK_CREDIT: 16838.01 INR,"{""reference"":""ZI3Q7SIV""}"
tx_iloardkrope,BANK_STATEMENT,UTRGIQ0HQGP,2975179,INR,2026-07-22,2026-08-25T21:17:58.637Z,BANK_CREDIT: 29751.79 INR,"{""reference"":""UTRGIQ0HQGP""}"
tx_az2mm7rmaqn,BANK_STATEMENT,UTRU05D116Q,1066750,INR,2026-07-14,2026-08-26T00:46:03.637Z,BANK_CREDIT_NET_REFUND: 10667.5 INR,"{""reference"":""UTRU05D116Q""}"
tx_3fevjufsdlt,BANK_STATEMENT,UTRT8QZMSN2,3879764,INR,2026-07-23,2026-08-26T15:35:23.637Z,BANK_CREDIT: 38797.64 INR,"{""reference"":""UTRT8QZMSN2""}"
tx_5qoiwxecy5f,BANK_STATEMENT,UTRV8LSCSPH,211374,INR,2026-08-15,2026-08-26T02:41:26.637Z,BANK_CREDIT: 2113.74 INR,"{""reference"":""UTRV8LSCSPH""}"
tx_6z50is18pzx,BANK_STATEMENT,UTRK4WP19PD,2710761,INR,2026-08-14,2026-08-26T00:11:24.637Z,BANK_CREDIT: 27107.61 INR,"{""reference"":""UTRK4WP19PD""}"
tx_ymotm2bmve,BANK_STATEMENT,LWRCO1WZ,3513023,INR,2026-07-19,2026-08-26T02:39:52.637Z,BANK_CREDIT_BUNDLE: 35130.23 INR,"{""reference"":""LWRCO1WZ""}"
tx_6q37ouy3kn9,BANK_STATEMENT,UTRJVENMQ3W,4216201,INR,2026-07-12,2026-08-26T09:17:19.637Z,BANK_CREDIT: 42162.01 INR,"{""reference"":""UTRJVENMQ3W""}"
tx_wf9t0y37ulq,BANK_STATEMENT,UTRL0OJSJAN,3916709,INR,2026-08-22,2026-08-26T16:17:05.637Z,BANK_CREDIT: 39167.09 INR,"{""reference"":""UTRL0OJSJAN""}"
tx_vf22ixf9ao,BANK_STATEMENT,UTR71V4IY2M,392717,INR,2026-08-02,2026-08-26T03:17:30.637Z,BANK_CREDIT: 3927.17 INR,"{""reference"":""UTR71V4IY2M""}"
tx_5cpfeej58ab,BANK_STATEMENT,UTR81QHH1TT,3696655,INR,2026-08-23,2026-08-26T11:49:26.637Z,BANK_CREDIT: 36966.55 INR,"{""reference"":""UTR81QHH1TT""}"
tx_q1vnt3c5o5p,BANK_STATEMENT,UTRTS3WKUW8,628315,INR,2026-07-21,2026-08-26T10:31:28.637Z,BANK_CREDIT_NET_REFUND: 6283.15 INR,"{""reference"":""UTRTS3WKUW8""}"
tx_4nhkz1o8j8i,BANK_STATEMENT,UTRVL6MUJ3S,1226152,INR,2026-08-19,2026-08-25T21:05:35.638Z,BANK_CREDIT_BUNDLE: 12261.52 INR,"{""reference"":""UTRVL6MUJ3S""}"
tx_5elg48byapi,BANK_STATEMENT,UTRQNXUHIZV,1204850,INR,2026-08-07,2026-08-26T14:50:13.638Z,BANK_CREDIT: 12048.5 INR,"{""reference"":""UTRQNXUHIZV""}"
tx_pgmntvo0ir,BANK_STATEMENT,UTRFAHFG1EM,645778,INR,2026-08-04,2026-08-25T09:51:32.638Z,BANK_CREDIT: 6457.78 INR,"{""sourceAccountNumber"":""acc_1BOPHYIAIEI""}"
